33330 12
12289 9 26001
4801 9 24829
398 9 2336
18737 9 12689
12689 9 20513
20018 11 21928
30434 9 4801
22183 9 16378
28011 9 9315
12689 9 28629
3954 9 12289
28650 9 24427
14691 9 9509
994 9 26357
12689 9 26564
10879 5 19840
22406 2 30235
25524 9 9225
28011 9 13779
7639 9 15794
155 0 31671
17748 9 4647
3914 9 3245
27669 9 16417
13131 9 21826
29725 9 4014
18916 7 5486
23855 9 12689
28011 9 25945
19025 11 16255
28011 9 5440
8530 0 32127
18471 9 27477
27013 9 25156
3040 9 3354
16646 0 18431
12689 9 13493
25841 2 25061
12689 9 558
25222 9 21931
12289 9 16378
13037 9 22640
14479 9 24829
16702 9 8936
9634 9 21780
21429 9 12689
17783 9 14776
28011 9 11462
32728 9 33243
6786 0 3837
28777 9 18269
31143 9 28531
22298 0 17037
14897 11 32440
12689 9 28011
12689 9 23490
19413 9 9634
9634 9 21908
5762 9 20826
14480 0 16857
19255 6 19084
17078 11 27232
18017 11 942
12689 9 8415
16684 9 24829
15762 9 22290
12689 9 19216
27400 9 1115
27983 10 6008
7110 9 8514
22368 11 14419
15225 9 28011
21582 9 12689
17297 9 6118
28011 9 15520
24303 9 13131
18013 9 12689
4801 9 19690
98 9 29440
12689 9 11213
16224 9 26564
31946 9 7436
22488 9 8402
3040 9 30758
28011 9 12689
28011 9 28459
28011 9 8424
12689 9 12689
6617 9 16888
19259 0 23073
12689 9 12289
30300 5 1449
29482 5 2825
28938 9 12689
28623 9 25315
15200 9 7785
1944 9 16309
3575 9 28011
8670 9 4077
26099 9 28011
12289 9 12689
28155 9 12979
20019 9 19033
13159 7 30917
15163 9 3858
10200 9 28011
30625 11 3607
29411 9 22251
3560 8 14085
8936 9 28011
8214 5 24671
2375 9 5250
26880 9 7123
21273 9 31205
15996 9 19690
12689 9 13125
20805 0 20019
32863 0 15428
22324 9 30386
28011 9 21900
28011 9 858
28011 9 16093
12289 9 26121
28011 9 9262
19387 9 28011
14370 9 28011
28614 9 3726
19050 9 6100
21908 9 8936
17698 9 7808
30281 9 5560
18892 5 2362
866 9 4801
20019 9 26377
1652 6 6679
21908 9 10135
30209 9 33245
12689 9 13529
10183 9 21257
28011 9 20019
27187 9 29009
38 7 15910
33313 9 29608
21464 11 9892
31946 9 13551
28011 9 30669
9225 9 11725
18058 11 10796
3709 9 28011
28011 9 24098
12689 9 20513
3620 7 15913
28011 9 7223
28417 9 12234
28011 9 21908
3505 9 10227
4185 9 24829
6826 9 11120
6882 11 24653
12689 9 227
858 9 4014
13313 9 10236
4801 9 2440
28011 9 6980
29396 5 28308
32817 9 12689
12289 9 9457
2340 0 1790
13236 9 23609
30758 9 22324
2446 9 12689
12689 9 19986
24829 9 9162
23449 9 22565
28011 9 20222
21273 9 30389
13048 9 18013
6980 9 23066
17056 9 28011
12689 9 26429
8466 9 22183
12689 9 6632
17348 0 10048
8402 9 32602
28011 9 4205
26780 9 16363
3914 9 30875
28507 9 540
32386 11 1691
20802 11 16912
11163 9 29725
15632 6 1129
7008 9 9475
12689 9 18724
7695 9 12689
16202 9 26111
29038 9 28011
24600 9 1107
13551 9 24662
25070 0 11887
3697 9 23575
15690 9 2375
3697 9 9634
17706 9 7861
30726 9 24659
30971 9 30749
20549 9 28011
6100 9 9550
16492 9 24085
11807 9 30935
16492 9 28011
28011 9 7554
20157 11 26406
6936 11 27953
12689 9 4335
28011 9 12689
10771 9 7794
20894 9 18425
32951 9 12689
14584 7 21524
29038 9 28011
11606 9 32278
12689 9 1326
9194 9 28445
2375 9 12188
25315 9 29608
4647 9 14981
8315 0 32710
26416 9 12289
10846 9 28011
6927 0 31106
12940 9 12689
1214 9 32561
12689 9 1635
13832 9 28011
10687 9 18013
32636 0 5882
28011 9 1356
3972 9 29086
28011 9 12689
27133 9 21984
12689 9 12689
11287 11 20160
2375 9 12188
14591 9 5059
24222 10 20226
4562 9 16350
2337 9 23449
4437 9 32103
11147 9 15579
25659 9 15966
4801 9 12289
29096 9 6032
28011 9 28480
28322 11 29468
12689 9 23729
11762 9 28085
24609 5 12053
16684 9 14214
6721 9 7131
28011 9 12289
7452 9 28011
21149 9 7910
20192 8 24316
21321 9 13314
11886 9 8968
7184 6 6570
4177 11 16315
28011 9 11193
22565 9 3354
12411 9 30797
12289 9 26982
98 9 22982
28169 11 9705
697 9 24547
6032 9 21057
19732 9 24527
2391 9 29411
12016 9 15984
12362 9 29411
20266 11 26352
13189 9 12689
12689 9 29086
12689 9 353
28741 11 18174
18283 9 8402
28011 9 13359
18557 9 19377
8740 9 9634
264 9 10235
12689 9 15273
12689 9 12689
21892 9 1586
10796 0 3821
28011 9 5686
16309 9 2375
9907 9 25303
7808 9 12362
28011 9 24839
16684 9 28011
20020 8 14153
12689 9 32204
28327 9 4014
3697 9 12689
287 0 28493
28777 9 28011
27879 9 9410
16093 9 28011
28011 9 21672
3245 9 9669
7858 6 18282
12689 9 11213
28011 9 21826
22796 9 28011
28325 11 20844
22183 9 8402
28960 9 28011
15579 9 858
188 9 4661
430 9 18714
28011 9 13460
7326 9 32975
1951 9 7808
6414 9 8658
28011 9 12689
28011 9 13048
2375 9 28926
19673 9 9634
28011 9 27386
27512 9 4801
28011 9 28294
28011 9 11778
18929 9 16121
12689 9 12689
12689 9 23855
6100 9 24390
6635 9 30434
26192 9 31151
2708 9 27794
14214 9 7910
951 9 9634
12289 9 906
13035 9 7939
28939 6 19112
21273 9 19296
4801 9 4039
16309 9 12689
28011 9 4014
6314 9 17139
12362 9 18093
6578 9 12689
16339 9 12689
17957 9 3619
3231 9 16599
3245 9 11712
2792 4 10886
28011 9 20894
32204 9 25615
12689 9 7016
9162 9 12689
13131 9 1220
30049 9 5273
5179 9 28011
7792 9 29725
323 9 12689
28664 9 32852
16458 9 29898
5977 9 28664
32252 9 23185
12689 9 2972
29132 9 29700
26981 9 9608
12121 9 32277
12689 9 29086
7651 9 26082
9634 9 323
6919 9 4406
27024 9 12689
16684 9 19343
10557 11 1301
14654 9 11618
2289 9 28011
28011 9 12689
8595 9 12689
28011 9 21599
5742 9 5742
7155 9 12689
6484 0 14659
12826 9 28011
19211 9 24449
28011 9 11195
27794 9 12289
17677 9 29608
21057 9 21888
14976 0 22941
28744 9 16968
13131 9 32554
16510 3 264
29510 0 2513
17816 9 28011
24427 9 30153
28011 9 7329
10767 5 2512
4249 9 21257
26429 9 15393
9634 9 28011
12689 9 26252
353 9 28011
2041 9 12689
12897 7 18565
12689 9 12689
11481 11 20732
12689 9 12689
12872 9 9834
16684 9 21335
12362 9 28777
6954 9 9548
3231 9 6858
17748 9 12689
33313 9 19690
7910 9 15375
3348 11 9784
19722 9 17139
12689 9 1523
12689 9 18714
12689 9 25560
8588 11 27295
4801 9 6503
27481 9 5465
14469 9 11967
12383 9 4647
11462 10 20759
12689 9 29062
28011 9 17519
24272 9 28777
5440 9 28011
12689 9 32200
8525 9 10381
21574 9 13493
12362 9 28011
12289 9 6210
28011 9 16684
25271 9 29311
28011 9 12689
6954 9 2427
6112 9 28011
11880 8 32505
15386 9 420
14845 9 32513
2708 9 27226
31075 9 22427
26616 1 30391
29608 9 12689
12689 9 12289
20090 11 21309
2641 9 7695
28011 9 12289
11773 11 7268
20019 9 28011
29646 9 21669
28011 9 23855
9419 0 12308
29522 9 12826
5639 9 14398
13131 9 12234
9225 9 10907
11148 9 28365
28011 9 15379
1500 9 28926
28011 9 2933
32235 4 2468
28011 9 16027
19186 9 12289
31710 9 1917
28011 9 17808
12689 9 9509
783 6 2138
14214 9 23914
12689 9 12149
26524 9 21843
19380 9 31675
28011 9 24427
4743 9 11195
8363 9 12689
82 9 15881
4433 9 10509
4801 9 30425
28287 9 17958
25043 9 28011
24829 9 32429
16968 9 2567
13739 0 9816
24285 9 12362
9509 9 28011
12289 9 30269
28011 9 13739
2670 9 4887
28011 9 33251
11094 9 12689
9634 9 23268
21898 9 16121
4562 9 8514
27028 9 27187
20037 7 19128
2327 9 19063
24303 10 25841
28011 9 20908
14063 9 3683
12689 9 28011
12689 9 26982
23490 9 28011
11643 9 28777
4647 9 12689
9225 9 21907
16097 9 8904
19523 9 12689
30742 9 25953
28011 9 16684
15794 9 9144
4801 9 8281
12062 9 14456
24784 9 5127
8414 9 13236
20163 9 14181
28011 9 30337
12689 9 16121
6737 0 31476
24517 9 3231
28011 9 28938
17552 9 28011
2446 9 28011
16579 9 21021
28011 9 7172
18929 9 17748
7808 9 12689
15579 9 6578
30550 9 16431
19938 0 3190
27566 9 18714
29411 9 32005
28011 9 21908
31946 9 12689
9669 9 31700
14267 9 19211
25070 0 1035
27187 9 24517
2938 9 23855
19732 9 2875
32250 9 15579
12689 9 15823
4637 9 10801
2336 9 17063
28011 9 13410
5436 11 29129
25051 9 17259
13037 9 10235
28011 9 26034
3697 9 20048
26124 9 15584
32382 9 12689
28011 9 16378
25315 9 19343
11148 9 471
12689 9 17846
33089 10 14628
12689 9 27223
4839 9 28650
25893 9 28060
1067 9 7808
15419 9 398
1451 9 24811
14059 9 2254
12689 9 16634
23598 9 2501
13551 9 12689
3231 9 25156
3697 9 4039
26815 9 14184
10917 9 28011
8729 7 15943
12689 9 12689
25156 9 6578
10741 0 14308
28011 9 13808
16699 9 14013
2375 9 8402
20239 9 18936
11725 9 21462
12362 9 3914
29311 9 3245
6927 9 21756
11462 9 4185
9634 9 19211
6635 0 7980
12289 9 25315
10340 9 28011
14878 9 23252
28777 9 6100
12689 9 7695
16350 9 22183
11725 9 2375
12000 9 32660
27794 9 28011
16121 9 32250
14244 6 20783
9669 9 29725
2375 9 12841
31756 9 7519
8874 9 13539
31942 9 6100
28011 9 26982
6473 11 14662
26524 9 28011
28011 9 16378
268 0 8538
98 2 24164
15136 9 12689
28011 9 27064
28011 9 18162
16093 9 29411
6885 9 858
16309 9 26982
19211 9 9823
29608 9 28540
32296 8 25793
18077 9 20908
28011 9 12799
17867 9 28011
27028 9 12689
28627 9 12689
12689 9 18970
12689 9 20942
727 6 32479
31942 9 31730
25222 9 33313
13280 9 20682
9634 9 32414
10995 9 29411
1449 8 14941
4249 9 12689
688 11 779
5426 9 12689
28011 9 12689
24093 9 28011
4532 9 875
25197 9 25197
8657 9 13410
12289 9 27187
6100 9 12689
12689 9 9634
12689 9 6721
12016 9 22015
21257 9 17307
24891 9 23877
12689 9 28011
16985 9 906
2528 0 32977
12689 9 1015
22183 9 32554
11213 9 15922
13989 9 28011
27953 9 28415
12635 11 21102
11762 9 11730
906 9 25156
19568 9 28011
4249 9 12362
12188 9 5742
3278 11 10973
9634 9 25315
12689 9 12689
7695 9 28540
27669 9 24829
12046 9 12689
9468 9 19211
16888 9 16888
12689 9 28011
12689 9 25315
12841 9 3604
31793 9 18269
17858 9 13359
12689 9 5276
27400 9 27566
6071 11 30414
17433 9 22518
6390 0 7075
28011 9 4185
30073 0 10734
21872 5 23469
14723 9 28011
12689 9 31061
12689 9 27892
12689 9 28417
32215 9 8589
3330 11 18936
24022 0 3687
28011 9 28777
13471 9 28011
9634 9 21273
12517 9 6100
2375 9 29411
10235 9 28011
9634 9 3124
10227 9 9756
12689 9 5827
6950 9 28011
26761 0 15370
25301 9 29725
12689 9 27187
29092 9 24829
17867 9 27794
6578 9 3354
9419 9 17748
2074 8 19151
12289 9 12689
3914 9 11195
20991 9 276
7519 9 11819
25197 9 12689
21864 9 6858
28011 9 30142
19343 9 20908
4747 8 3632
26002 5 15623
7808 9 12016
22100 11 17256
10197 9 27532
20698 0 18459
16309 9 12689
14469 11 31061
6118 9 28011
10336 9 32673
11230 9 13460
30125 0 25021
28417 9 12689
13697 9 12689
18471 9 7910
2774 3 4249
17172 9 12689
12689 9 12689
1623 9 13697
16898 9 9636
12362 9 12689
12689 9 11193
20420 9 18013
28011 9 27574
23466 9 12689
33245 9 8936
31205 9 25510
30797 9 21273
31394 9 5238
15039 0 25826
17412 9 23159
12689 9 13048
28011 9 22183
28011 9 12689
18013 9 20878
18269 9 25315
20325 9 33046
3829 10 6008
28011 9 4039
19276 9 12289
27512 9 28011
21662 6 27371
26598 5 18930
28011 9 8767
18013 9 2538
27798 9 10846
12000 9 28883
28011 9 9020
10752 9 18714
11213 9 18425
28926 9 4491
1006 9 19568
6721 9 28011
28983 9 12845
12689 9 23449
28386 9 16716
9321 5 32019
28011 9 9704
4598 0 1822
12689 9 23449
7698 9 32488
11132 0 3058
7477 9 28011
30358 11 12305
12826 9 28011
33311 9 8456
2972 9 12689
21273 9 28011
12689 9 4470
23490 9 6410
7702 11 16790
27794 9 12689
13127 9 31942
19343 9 9419
24512 9 22123
2708 9 23252
22749 9 7794
24547 9 19387
13384 9 906
6314 9 7329
230 9 28011
31343 9 16121
20244 0 23058
12689 9 4917
4014 9 32278
21908 9 12689
15520 9 12689
1672 11 25082
31462 9 18737
31989 0 21773
26148 9 25803
28777 9 28011
19059 9 8277
2528 9 323
24608 8 28212
10638 9 2375
31211 9 12086
17005 0 17573
31793 9 4249
20826 9 12689
25598 0 24435
30269 9 12689
27821 9 28011
32252 9 20051
12689 9 4014
12689 9 5360
30791 11 21510
12289 9 4801
14402 9 2933
7808 9 3754
12689 9 21908
24547 9 30830
14592 9 25222
4124 9 22606
3604 9 14824
385 9 28011
17950 9 906
982 9 29978
30281 9 12689
8466 9 2402
28011 9 22251
29038 9 26982
29209 9 28011
30580 11 1735
23449 9 12689
5639 9 4801
16262 9 8595
21908 9 19063
7910 9 18714
16496 0 9835
21045 11 20160
10760 9 26623
23148 9 16121
7146 9 13384
16121 9 20942
27420 9 28011
28664 9 12689
5871 9 15887
28011 9 30269
12289 9 17529
12383 9 29793
8657 9 28011
3914 9 17418
19059 9 17714
15289 11 17114
5402 6 14392
23466 9 12689
8936 9 22565
17958 9 12794
25337 9 24643
1966 0 25635
32887 9 14515
12689 9 28011
28011 9 7808
12689 9 9634
4014 9 858
7637 9 18081
28011 9 12806
12689 9 12689
28011 9 23449
23252 9 18900
30789 9 28011
14731 11 10246
4532 9 9756
21273 9 12689
26877 9 12411
28651 9 9823
28011 9 24829
12806 9 2538
9397 9 3219
18269 0 13439
17902 9 20901
1336 9 25084
23239 11 18188
20513 9 13484
12689 9 9792
28413 1 8240
28011 9 3380
12689 9 21540
9634 9 12362
2680 9 10589
13397 11 22809
18714 9 28011
8867 9 3231
28011 9 3972
15579 9 22640
2375 9 28011
12689 9 28011
28011 9 21908
8595 9 15984
29290 11 28862
7808 9 26982
3402 9 18162
24449 9 28011
25957 9 2004
28777 9 18988
29691 9 3709
17139 9 7123
32250 9 12689
15489 9 23575
32146 5 31834
30190 11 25070
26982 9 3231
9823 9 32215
12289 9 31519
13252 0 11739
28011 9 12289
4743 9 2557
16376 0 17781
28011 9 27936
26640 9 28011
7983 5 2181
13249 7 13249
20734 9 23466
19480 9 16339
28011 9 21908
12689 9 27844
29232 0 8848
14691 9 18976
12689 9 16103
30258 9 26981
2344 9 3569
6157 9 12689
2375 9 9267
11725 9 32627
28011 9 27844
12903 9 28540
32048 0 20280
31782 9 26564
3021 9 12794
9823 9 23575
9634 9 19211
12689 9 30797
32063 0 16040
23053 10 30937
3111 9 19276
12689 9 31942
6288 9 21564
8789 10 25837
4968 0 26265
28011 9 19690
12289 9 12689
32592 9 8277
1112 9 21984
21273 9 21273
8849 5 7980
28011 9 276
28011 9 9509
15803 0 17894
13236 9 19804
8514 9 19690
28011 9 2629
5796 0 11245
28011 9 12362
21331 9 5440
24427 9 28116
9285 0 5717
27991 0 9623
18899 9 17698
16699 9 30464
4905 9 4801
28011 9 5440
9489 0 18509
8895 9 28011
32252 9 28011
28600 9 13125
25229 9 4205
27519 9 29998
11044 9 10907
12689 9 26001
12689 9 31414
19863 9 12689
28777 9 28011
2385 9 12689
28011 9 1586
22565 9 12289
1635 9 12689
12689 9 32414
29062 9 4249
11 11 7947
2318 9 27892
12208 8 21680
7721 9 19204
16458 9 29311
22123 9 4193
24764 8 19809
21896 10 18304
12689 9 4743
22982 9 9419
6927 9 12689
30049 9 28011
28011 9 12689
15175 9 28011
16106 9 19033
15273 9 12689
15525 11 25613
2391 9 32592
28011 9 23855
13384 9 12689
14240 9 12689
21931 9 12689
4801 9 16684
2972 9 25554
18670 9 385
21908 9 12289
2938 9 28154
12689 9 15932
98 9 31368
8041 9 28011
15349 9 21021
14533 11 14679
17957 9 12689
9756 9 3354
6100 9 19722
17698 9 4694
1331 9 28011
12289 9 12689
98 9 12606
32246 9 28011
28011 9 4249
11244 5 24798
2955 9 13534
14530 9 3559
16378 9 13037
12689 9 29052
21984 9 21984
27892 9 4817
29968 9 29725
29190 9 28061
6811 8 24221
13493 0 1086
12069 9 12689
13750 9 12689
32250 9 6721
30286 9 12689
11695 10 11828
12689 9 13551
404 0 1426
3217 11 5119
27844 0 12247
3559 9 12289
20513 9 21863
2375 9 12132
25315 9 1112
6032 9 31785
31143 11 12864
26470 11 14359
18760 9 27794
858 9 28011
12689 9 28428
4372 9 25554
21099 9 28011
23704 7 18633
30414 0 20839
3249 1 17340
6786 9 28011
28011 9 14885
30372 11 22606
27844 9 13314
29038 9 25658
12689 9 16097
28011 9 20483
32235 4 11773
23519 9 9634
32252 9 9634
21599 9 23914
17254 6 25678
19315 0 7755
9015 9 30554
21370 9 28011
29616 9 22982
12689 9 4801
12383 9 12689
29038 0 2559
28730 11 22031
32951 9 1944
12689 9 22620
12289 9 12069
23034 9 28664
12362 9 24124
21370 9 17867
12770 9 12289
15489 9 25249
7651 9 30024
6288 9 26743
23524 9 11271
27174 9 1170
22203 9 3244
12289 9 16048
12689 9 28011
17226 9 12689
23336 7 1365
8595 9 2375
4900 9 31942
4615 9 6092
8920 9 28011
8595 9 32660
29608 9 21672
30917 0 22986
24527 9 12689
23449 9 28011
8935 9 28011
8767 9 27187
25964 9 22982
5273 9 587
13832 9 4543
12689 9 25524
3615 9 12689
13739 0 2983
12289 9 28011
31129 11 14723
14691 9 8936
15375 9 12689
13313 9 5182
27821 9 20513
13236 9 28011
6008 2 7830
5256 8 33275
18013 9 12689
10381 9 33211
10785 9 12689
31819 9 30049
4743 9 22640
9509 9 12289
1952 9 14214
10907 9 4249
14158 9 7009
12689 9 12689
12689 9 12289
12689 9 12689
9634 9 28011
24679 11 14566
8759 9 3952
3231 9 28011
23449 9 24427
28011 9 29140
17222 8 18633
12973 9 32652
8523 9 9557
21556 9 16968
33313 9 3043
31946 9 7489
25615 9 98
23519 11 27477
6578 9 21847
23400 9 12362
23449 9 18193
13644 1 13573
28011 9 12689
13210 9 12689
595 9 12390
12689 9 29020
21698 9 19025
12689 9 29700
28011 9 10846
27519 9 98
29041 9 28011
23466 9 11213
25493 9 10509
12689 9 28011
12689 9 2933
16018 3 25552
33310 9 29616
12689 9 3193
28011 9 5742
12188 9 16465
20814 9 1000
13131 9 18425
30726 9 21863
3206 9 32512
21834 9 1067
23034 9 3914
21908 9 28011
2375 9 12606
9225 9 3231
4888 9 4937
32250 9 12383
22073 9 28664
16838 9 29953
30360 9 18013
1714 9 24829
25301 9 27420
26623 9 12689
15285 9 30194
22158 10 21987
9634 9 10931
14643 9 9225
28011 9 28890
22803 9 28011
28011 9 12689
7999 9 4139
31370 3 6635
12689 9 15762
28540 9 12289
12689 9 28011
12689 9 3405
23863 9 31934
12689 9 28664
4049 9 522
8936 9 6818
31113 9 10235
6250 7 1147
9509 9 9285
12289 9 32951
20513 9 858
20513 9 906
6008 2 19734
26982 9 21984
16287 9 28777
26429 9 12289
9548 9 14214
26886 7 678
23148 9 23877
1482 9 20942
14386 9 28533
18929 9 24907
9634 9 18317
27892 9 12826
15856 9 858
21574 9 8740
8264 9 2557
28011 9 3245
23202 9 3697
28011 9 18670
13551 9 8514
27110 9 14214
12689 9 28011
3709 9 22068
98 9 28011
12689 9 1326
21574 9 12689
18233 8 4654
2391 9 9419
9634 9 2600
3888 11 24023
28011 9 3965
12289 9 30387
12689 9 12289
21672 9 12689
98 9 29700
28428 9 32005
16121 9 12362
5554 9 28011
9285 0 24158
26124 9 31942
11163 9 29724
28011 9 16378
27015 9 1112
5067 11 28066
12126 9 98
29953 9 12689
25633 0 13171
12689 9 30318
11213 9 30828
27794 9 28651
19810 9 12689
12689 9 16255
26357 9 18641
4743 9 16492
31286 9 5639
28011 9 16838
7096 9 28011
10904 9 4801
31075 9 31942
3717 9 15701
12689 9 20652
2933 9 30726
22159 9 3354
24154 8 18104
20745 9 26337
4496 8 31681
9832 11 11132
19276 9 25524
6398 9 25315
28540 9 10178
29868 9 28011
12689 9 24517
4347 5 19508
9602 9 9754
310 8 16317
7637 9 25772
12289 9 7651
15483 9 28011
9140 0 2303
28011 9 29616
12449 9 10796
12036 0 20798
19600 0 14231
12689 9 20019
10580 9 7153
24878 9 4801
5995 9 16718
9634 9 21331
12689 9 3697
12689 9 28764
29998 9 1220
12689 9 15400
13131 9 13131
2887 11 25070
12707 11 31017
28011 9 10200
13359 9 28011
12121 9 14110
9548 9 28011
21021 9 12289
3837 0 27008
19142 9 9634
11417 8 17207
9008 9 12689
12488 8 4677
8409 9 22551
21680 5 12208
28428 9 3354
2185 9 12689
1812 9 5378
9149 9 3506
17729 9 23811
33161 9 13236
28011 9 21273
12689 9 136
9634 9 2375
1063 0 17108
19372 5 14821
14032 9 26920
8429 6 2840
19063 9 4743
13493 9 12689
14176 0 22607
906 9 12689
5772 11 10796
18013 9 28011
4801 9 12289
1804 9 20325
9823 9 6100
16895 0 22827
2641 9 12689
5443 11 24960
19063 9 6566
14123 9 28011
5630 11 13697
20549 3 1220
9634 9 12689
12689 9 14530
21826 9 29953
30985 9 23877
12635 9 28011
12689 9 12689
27028 9 6954
7009 9 11323
29212 5 24888
4801 9 27669
32997 3 13603
9509 9 4619
30301 2 5313
19211 9 9634
30269 9 28011
25872 9 12362
28011 9 12689
12689 9 23041
17783 9 28011
19211 9 9634
14059 9 10509
8543 7 24629
8240 9 14858
29314 9 29038
19211 9 28011
8904 9 9273
33238 6 12264
12689 9 4249
13189 9 12289
16895 0 16199
20884 9 10709
25807 0 17070
98 9 12689
3354 9 13359
12362 9 8657
4615 9 28011
766 9 12689
24586 9 20019
25302 9 28011
1567 9 29076
10038 9 12362
8850 0 10022
32592 9 3231
4440 8 33000
32287 6 31523
17698 9 16699
32747 11 29394
1410 9 12689
6492 9 16737
17000 9 12689
8277 9 6273
4748 9 8466
8466 9 18670
28011 9 25772
16064 0 10976
25710 0 26366
5880 9 23535
28011 9 28011
28651 9 31782
21257 9 28011
2767 11 29529
24651 9 5741
12689 9 28011
7316 9 20884
12689 9 26001
993 9 9608
12689 9 12689
13883 0 15581
6455 9 14110
23799 8 11025
11128 9 28223
14466 9 12289
11157 9 19804
16121 9 19898
4313 9 28011
10509 9 12046
6205 3 9839
29062 9 8703
12289 9 866
12689 9 29793
12689 9 28777
3569 9 8407
12689 9 21629
27783 9 9859
6950 9 21388
1007 9 1007
9669 9 28011
29041 9 12689
19746 9 19384
10509 9 31164
13409 9 29750
18325 9 12362
12689 9 32951
16888 9 20597
10917 9 4205
5742 9 1335
27845 0 31607
20652 9 20279
25937 9 28011
12689 9 28011
3697 9 16093
5463 9 27015
28417 9 4905
12289 9 23746
27844 9 6989
18018 9 25821
28011 9 23633
14878 9 25937
31209 9 12689
8402 9 9634
21907 9 14214
7944 9 29076
14662 0 16299
12795 5 4716
4249 9 12362
20896 9 20896
12040 9 6711
22099 9 420
12689 9 12689
32942 9 28011
8522 6 9016
24468 0 32645
30726 9 1523
27013 9 7808
18507 0 26706
8759 9 18443
12289 9 12689
20325 9 28011
12411 9 25772
21021 9 6324
11077 9 28011
20019 9 28011
33311 0 24223
19465 11 16963
18567 9 17321
14288 9 21556
3697 9 28011
12689 9 14273
2254 9 19464
145 0 22861
17701 8 24761
26249 11 26203
7861 9 30464
28011 9 4405
15734 11 16127
7554 9 12689
12689 9 6100
8151 9 15284
7131 9 11063
9634 9 32669
31944 8 23566
323 9 12689
32134 9 24303
16287 9 1331
12689 9 18737
28011 9 10966
2949 9 17630
10523 9 12689
12689 9 9015
21321 9 29760
19033 9 25833
19351 9 28011
4217 0 3811
5463 9 28277
2777 9 11462
31255 9 28011
21915 9 17254
15996 9 19690
12689 9 4905
24829 9 12794
16867 9 31903
3972 9 4014
11106 9 12689
8185 6 15030
12689 9 28011
27634 9 12689
12689 9 27477
28011 9 28116
20917 9 3954
3697 9 12289
1714 9 12689
13131 9 32896
12289 9 8604
9895 8 15077
21273 9 7910
23677 5 8765
13832 9 71
568 0 14351
12689 9 2446
27013 9 25559
12689 9 23449
9557 9 4039
15579 9 8968
15912 9 32673
25835 0 24019
5995 9 7009
12689 9 26564
25524 11 5582
28011 9 10475
3127 9 15450
25052 9 13894
21672 9 9823
23852 9 25770
28744 9 211
21454 9 1486
12689 9 23901
1944 9 6696
14086 11 30833
32200 9 12689
15996 9 12689
9634 9 12362
12289 9 21556
33191 9 32414
28011 9 20917
28011 9 10985
12188 9 30869
1636 9 12689
24011 0 13774
28011 9 23466
28011 9 28011
14214 9 29700
3801 9 12689
12362 9 5834
12689 9 13131
28011 9 17698
23612 9 33251
13485 8 30484
28571 9 33197
30666 0 12035
3374 9 27013
31015 0 8406
12362 9 26982
31785 9 12689
13697 9 15273
7779 9 3060
32414 9 5491
18714 9 26001
10971 9 24092
21428 9 12689
9823 9 28011
12689 9 7452
12689 9 12689
23466 9 12689
8281 8 10523
1067 9 19033
12362 9 4249
1115 9 3124
1514 8 7690
4801 9 3354
14308 9 27068
8428 9 2938
28011 9 28926
13419 9 8101
