33330 12
2389 6 27127
16684 9 2938
21388 9 14878
30425 9 16600
28011 9 12689
2708 9 12689
4405 9 33191
4900 9 31942
31251 8 1542
7808 9 9457
7971 5 17097
17054 9 12689
5772 11 10796
13419 9 8101
13659 6 24600
26036 9 5084
6989 6 18414
20426 10 1189
31322 11 2340
506 9 14214
29608 9 12689
6936 11 27953
11726 7 20303
22969 0 12265
23490 9 28011
8238 9 8304
31951 2 9639
30749 9 27669
440 9 21879
20167 7 25761
24163 0 14794
6617 9 28011
32309 9 25315
6414 9 11426
32112 11 25710
22251 9 24860
12689 9 12689
30632 7 3406
29927 9 4801
12689 9 12289
14723 9 3924
17348 0 10048
20917 9 27110
3972 9 4014
27297 0 18488
22982 9 4185
13493 9 12689
28591 11 9973
11186 0 16614
28777 9 16309
9711 9 11462
14817 0 11017
15529 7 26001
27498 0 21589
25113 9 28011
7158 11 1216
4801 9 5742
12781 11 14662
14086 11 30833
8299 5 11588
28011 9 3972
6882 11 24653
28892 0 31170
32592 9 19072
27892 9 4039
29411 9 9820
11596 9 28011
11417 8 17207
25869 0 15135
22183 9 10817
6954 9 9548
28154 9 31285
19452 9 28011
23417 11 28279
24333 11 31714
33177 9 7910
12689 9 32200
27187 9 31061
23187 0 26450
12516 3 6635
24573 5 27291
5702 5 22708
21401 7 26001
5402 9 12689
30861 0 4185
28011 9 32106
25070 0 11887
18013 9 20878
20037 7 19128
11213 9 28375
7695 9 12689
23635 10 6008
27028 9 19033
10178 9 14879
2375 9 9823
28011 9 12289
2389 6 26905
2924 9 28011
31989 0 21773
2077 11 6928
16064 0 10976
9973 0 21803
19211 9 18201
28011 9 20770
30639 0 28941
17957 9 28011
9996 11 25092
28011 9 12689
12689 9 5618
12689 9 28011
20844 0 3327
31017 9 28664
4801 9 3354
4366 11 17959
28011 9 18425
12689 9 24829
28472 10 20226
20770 0 24794
13131 9 587
12689 9 4743
7354 9 12689
12689 9 3245
19665 11 26295
2613 11 28983
29559 9 28011
22475 9 31922
15664 9 13228
4743 9 28011
28689 5 6853
12689 9 31123
16888 0 25599
23422 5 10040
3782 11 14033
25582 11 4997
6100 9 12689
9455 11 16402
12689 9 4905
10883 11 15284
12000 9 28883
14662 0 20577
32429 9 1093
607 8 24292
3888 11 24023
22547 0 16655
21934 5 13276
26002 5 15623
2645 9 14462
28102 11 30550
6950 9 12689
19363 3 27656
353 0 27269
27844 0 12247
30797 9 12289
32250 9 697
11464 6 1234
29039 8 29037
28011 9 27477
9550 9 10092
25315 9 10135
12689 9 22515
9285 0 24158
11417 8 21113
2558 0 32729
6288 9 12689
21574 9 18567
14106 9 9634
28011 9 17552
31123 9 9457
1112 9 12689
28694 7 21331
28011 9 16378
28011 9 4039
29947 7 10548
11584 11 15633
28849 9 17539
14068 9 19956
20698 9 4647
12689 9 1326
15165 9 12689
10227 9 12689
14776 9 17748
12689 9 21388
5845 9 13410
16057 5 20432
14105 10 15650
18829 2 10750
22675 0 7901
16376 11 7744
25315 9 2375
12689 9 15126
11462 10 20759
12689 9 6092
13603 0 32220
12689 9 7184
12069 9 18013
18455 11 4642
5440 11 21309
12689 9 1201
23148 9 23877
8409 6 2505
12362 9 8657
9193 6 28487
20012 11 18853
6728 0 31053
12440 11 2933
19372 5 14821
30639 0 5388
12289 9 12689
10596 9 11280
29637 6 25868
7808 9 28777
7910 9 4866
24303 10 25841
2909 11 10535
19690 9 12689
17376 9 19296
13372 10 6578
12689 9 28011
13551 9 28011
3947 8 284
2221 5 20175
12791 9 22757
15225 9 6273
17435 11 29232
6919 0 17611
32522 0 7056
27660 9 4039
897 2 13622
10557 11 1301
32246 9 28011
31437 0 2106
13086 11 29891
12689 9 16838
4801 9 10706
438 0 24615
9823 9 28011
26470 11 14359
28006 8 7075
17254 6 25678
20533 2 29972
17207 9 28664
28011 9 12689
29510 0 2513
8992 9 9756
32585 7 4165
23943 11 9167
6118 9 9669
30258 9 14241
29616 9 15393
6112 0 6931
24527 9 32951
12505 9 31393
32897 9 21672
6100 9 8904
17205 11 22460
13127 9 12689
10672 5 7207
4988 11 19973
27517 0 18782
19525 0 23555
19384 9 12689
3699 11 10827
28011 9 18162
8530 0 32127
21872 5 23469
12689 9 22022
12289 9 12689
27167 11 19692
32592 9 12689
31989 0 71
16309 9 32501
4385 11 20279
25283 3 4249
6274 5 1556
12689 9 20698
12689 9 7009
727 6 32479
310 8 16317
11234 0 26656
1074 8 31731
29318 9 32570
25222 9 26985
24547 0 22209
27284 11 29657
7808 9 28011
14214 9 28600
16887 0 11246
38 7 15910
25416 5 26568
15273 9 9634
24907 9 20884
31229 0 6694
12689 9 29020
282 9 11193
4014 9 32278
30384 9 28011
28011 9 13048
12689 9 9634
28011 9 28011
8759 9 28011
11132 0 9832
23742 0 2403
25946 7 9356
13314 0 32903
22064 9 14184
2074 8 19151
27477 9 12689
10227 0 26506
9140 0 2303
9634 9 19211
29328 9 19690
28011 9 14663
4874 9 19286
29821 9 33191
783 6 2138
24126 0 20212
30115 9 28011
22843 10 6008
11128 0 19255
24991 5 3305
5418 11 28651
29868 9 28011
6008 2 12887
4647 9 4132
31689 11 6842
1331 9 12689
26249 11 26203
33305 0 172
10893 9 12689
3634 3 16646
12689 9 22522
12689 9 20281
3448 9 21672
14773 6 9758
27794 1 22944
21372 0 26711
9823 9 23575
19814 11 31340
17520 10 4712
13384 9 906
10936 0 1085
30142 9 28011
18013 9 12689
19663 11 31211
29177 9 12689
8514 9 8514
25040 0 14853
30434 9 15701
12289 9 6578
14530 9 7147
12689 9 12689
33319 9 10644
7563 9 1112
6578 9 3354
19377 0 18397
28011 9 12196
6635 0 4404
24557 11 31462
105 9 9624
18567 9 17698
12962 9 17139
9457 9 28664
227 9 6989
14176 0 22607
16684 9 21335
21908 9 3937
8523 9 18641
2612 8 29223
28011 9 19568
18758 0 32196
10501 7 720
16044 0 26662
29188 11 12345
30869 9 25315
22449 0 12876
18255 11 31343
28011 9 26564
121 0 5652
28011 9 16476
15160 0 13749
31739 6 23414
28018 6 21810
32793 8 14613
21238 11 28928
8740 9 12689
28011 9 33011
12208 6 28402
8264 9 2557
4049 9 28011
16684 9 12689
27024 9 12689
2887 11 25070
13603 9 2375
18540 11 1691
19600 0 14231
28011 9 8041
32357 0 28084
8704 8 9759
6205 3 9839
1189 9 7314
19211 9 26315
2340 0 21633
6745 9 2708
32652 7 32652
4249 0 10903
30666 0 12035
3348 11 9784
6100 9 12689
16376 0 17781
15295 0 27398
28157 11 17017
6678 0 33235
155 0 31671
1084 9 587
15047 0 1040
8579 11 29198
2655 5 20557
33191 9 10235
12689 9 12289
6908 0 1591
21634 7 21839
30443 7 16811
9457 9 28011
20093 11 15633
8402 9 18013
10384 8 19817
28286 9 23449
12689 9 12689
18228 0 9285
13229 7 5157
14151 9 22018
14562 6 21986
9710 0 3409
26842 11 4663
5440 9 12689
5697 6 29196
19380 11 25023
17698 9 12009
28011 9 13455
16259 11 9438
20011 9 12689
25612 8 3563
13465 0 15579
17867 9 17867
11773 11 7268
28011 9 21672
1620 11 31092
6629 9 12689
7608 9 12289
7062 7 31580
1902 9 12689
24285 0 26968
6635 0 13446
2435 10 11828
9144 9 17934
12689 9 22036
4433 9 18737
17063 9 4801
2254 9 1220
32235 4 5221
23970 4 4071
10960 9 17934
12362 9 12289
32482 0 2375
12689 9 28011
28011 9 6980
5084 9 6930
1636 9 12689
