33330 12
12517 9 28011
28707 10 9915
8238 9 8304
25807 9 9509
6008 2 29417
29385 6 2925
1611 9 12689
16064 0 10976
20513 9 906
12689 9 21574
22018 9 1112
26295 0 24953
12689 9 16458
29009 9 12689
25105 9 10796
8106 6 17377
8660 2 32243
8363 9 12689
4249 0 32584
27844 0 12247
21705 9 27420
28011 9 33011
33089 10 14628
11157 9 21672
27060 11 24126
29559 9 28011
4743 9 28011
32473 11 895
7110 9 29209
18471 9 7910
23599 9 16838
15588 0 7058
4472 11 3596
9634 9 19211
20906 9 20906
18929 9 33071
5440 9 28011
15873 8 3217
13048 9 9634
5836 9 12289
12689 9 6927
19663 11 31211
8235 0 10296
20402 0 30719
25156 9 6032
4014 9 32278
23635 10 6008
18507 0 26706
28728 0 2955
11807 9 7808
28011 9 29966
27700 9 11157
12689 9 16103
7801 11 22061
31444 2 382
8523 9 18641
28172 9 28011
24942 9 17805
14795 10 32029
19211 9 26315
12289 9 12689
29998 9 5425
71 6 20686
2391 9 32592
9050 11 21735
25946 7 9356
23417 11 28279
19799 9 28061
21574 9 18567
10754 0 7103
2617 8 24547
12689 9 22565
25058 11 30276
12342 5 9483
30512 9 32554
13096 0 2861
16724 2 10271
25315 9 18714
20533 2 29972
6598 9 19387
15136 6 27015
10135 9 28540
25524 11 5582
18929 9 17748
7290 9 18344
16838 8 14214
3348 11 9784
688 11 779
12437 3 10936
7371 8 19475
12689 9 23855
6831 0 26671
12689 9 19690
12689 9 29367
17002 9 26982
12289 9 12689
24888 8 32366
16309 9 26445
25417 6 32820
14480 0 16857
13048 9 23411
30414 0 20839
3868 3 21712
28117 11 433
8514 9 28034
20555 9 3308
27643 5 17636
10220 0 12866
13786 11 6537
16844 2 27282
11147 9 27649
24811 11 12720
28011 9 28011
4801 9 25615
12188 9 10230
5538 11 9419
12872 9 9834
12689 9 1201
16038 9 28782
20053 11 27232
5067 11 28066
26092 5 29192
22353 0 3359
9457 9 28664
25156 9 12689
29608 9 28259
9420 5 1594
12689 9 2254
1310 0 3751
23490 9 23466
6205 3 9839
12362 9 12289
5618 9 6100
13603 0 31884
16195 9 14840
26847 5 25477
13236 9 19804
26001 9 7910
15794 0 9111
21907 9 14726
15797 9 6270
28011 9 28011
720 6 2202
22427 9 10380
28011 9 12689
21464 11 9892
25018 3 5645
26165 8 26392
32278 9 906
10178 9 9740
29950 3 6943
1900 9 23496
28011 9 12689
20072 0 11879
23564 9 17698
27794 9 12689
17826 0 31235
440 9 12689
29927 9 4801
31017 9 23391
25725 11 15764
21362 11 29964
31887 9 23449
12689 9 28172
7199 0 21540
11773 11 7268
1112 9 12689
10879 5 19840
25197 9 10213
12689 9 12289
13127 9 12689
29039 8 29037
22031 0 8716
22982 9 4553
3231 9 8968
29318 9 32570
16121 9 15375
9669 9 14384
12689 9 7009
20310 11 21670
14308 11 30135
29117 0 9721
17297 9 6118
18633 6 7565
30414 0 29299
25575 9 12689
17698 9 28011
24527 9 32951
8315 6 32587
22488 0 29936
25835 0 24019
2708 9 12689
30278 0 6041
30006 0 17081
16895 0 16199
18714 9 11044
28011 9 20062
31191 2 12286
29947 7 10548
4249 0 33102
22843 10 6008
25040 0 14853
24403 3 4182
6954 9 11596
21331 9 3914
8101 9 28926
28011 9 17698
4556 5 18018
1740 9 21629
13313 9 22037
28011 9 9973
13131 9 31123
23982 6 26503
12689 9 7183
29407 11 7711
16044 0 29987
21388 9 14878
12780 0 19086
1289 0 26765
3972 9 28011
12689 9 29086
16728 1 25932
12689 9 24419
12689 9 12689
28689 5 6853
143 7 19828
6071 11 30414
155 0 31671
9634 9 12689
27678 6 11238
29821 9 28011
30009 11 24547
19677 9 4549
7064 0 28750
9154 9 14934
17199 0 27443
29721 0 10352
28011 9 21672
24152 9 12689
4801 9 7316
15803 0 17894
27892 9 28011
28939 6 19112
7258 0 28883
18929 9 23592
31904 8 7072
4182 0 10142
10384 8 19817
10235 10 17867
21273 9 9634
25283 3 4249
12689 9 9634
29212 5 24888
28011 9 12689
9489 0 18509
4249 9 13993
12753 11 14042
27466 9 13493
30464 9 7808
30723 10 20226
6578 9 24737
930 9 16121
28412 11 32942
13493 0 20474
32793 8 14613
28699 0 6714
12689 9 4764
8592 11 17743
12689 9 12689
9634 9 12756
7735 11 13428
13739 0 16762
31782 9 1189
22547 0 16655
5796 0 11245
17729 9 29367
28651 0 13089
4801 9 27669
33311 0 24223
17846 9 27460
7354 9 12689
18475 0 20838
12689 9 12689
31211 0 7935
30639 0 28941
28011 9 22251
6149 10 29106
23575 9 12689
7808 9 9457
8774 8 30380
12301 8 12766
13372 9 29656
6902 9 2933
4562 9 15701
21672 9 12689
783 6 2138
28011 9 13455
1703 11 16647
7227 9 28011
19416 11 17455
30110 8 7757
27794 1 22944
31143 9 28531
30300 5 1449
22488 9 24396
19025 11 16255
15856 9 858
13493 0 15199
29884 11 18141
13755 9 8895
27170 5 27719
32 9 9754
5086 0 24091
32309 9 25315
26459 10 11955
10962 7 720
121 0 5652
16287 9 23490
27341 9 17402
510 6 17809
32191 5 9163
31065 9 14703
12689 9 19909
1567 9 10235
3782 11 14033
20813 0 395
13210 9 353
9823 9 28011
22251 9 24860
17560 0 7205
12689 9 28600
14111 9 31946
28692 11 32356
12965 0 11183
32892 9 10796
13679 0 11709
6351 11 5799
404 0 1426
16579 9 21021
16079 6 12862
27797 9 538
30269 9 28011
23986 0 8180
23466 9 2844
28011 9 6980
32898 11 3612
5581 11 17641
4405 9 12689
7810 11 27520
5988 11 32146
9823 9 6100
15856 11 29311
14932 11 3468
12281 3 24685
7153 9 28777
20689 0 16003
13522 8 31724
16853 8 29104
28011 9 10014
6877 5 19584
10949 6 17747
29061 6 18756
5743 8 25094
5292 11 17315
21864 9 7861
21524 11 9973
20095 9 4014
29297 11 5503
28011 9 22488
5901 1 31893
3374 9 27013
27910 0 14230
5440 11 21309
14033 2 14440
1988 11 17611
23099 0 11827
1558 9 21672
16309 9 10917
28011 9 32594
15650 2 473
26966 11 25070
26377 9 12943
32048 0 20280
21540 0 21525
14530 9 3559
28011 9 21908
15273 9 27519
27656 0 23321
29382 11 22296
15489 9 28011
31477 11 27649
4039 9 1115
22196 8 8417
21956 0 3661
6882 11 24653
4801 9 21365
30907 8 16967
9634 9 12362
21592 0 25209
8240 9 22183
9438 0 16259
30300 11 16895
26982 9 1112
18269 9 33161
21575 9 13625
2290 9 18425
6397 0 263
28777 9 353
12289 9 12689
15939 11 13641
28011 9 12289
8466 9 28849
18013 9 12689
14158 9 7009
11596 9 28011
8514 9 2933
9902 2 3662
30749 9 27669
31123 9 9457
26506 9 26319
22675 0 7901
23148 0 29288
12138 0 10121
8628 6 10907
9320 11 5796
27 11 31143
12689 9 227
373 0 31437
13107 11 30188
4727 11 21201
13493 0 30610
29725 9 7009
3697 9 20048
6954 9 2427
28011 9 32414
8686 9 31946
28011 9 12689
16255 9 12689
5936 11 22061
33238 6 12264
28011 9 16093
5188 0 3446
30797 0 9010
32098 11 18918
12689 9 10197
4526 0 692
11806 11 21725
3245 9 13359
21863 9 23873
20787 6 22039
10227 9 12689
28011 9 12362
32321 9 16121
15200 9 28011
12046 9 12362
17348 0 10048
16492 9 4900
28011 9 27477
16004 8 8254
536 0 15877
33066 9 12689
1994 0 23271
28011 9 3972
12689 9 21388
28011 9 12689
8402 9 18013
23449 9 12689
11 11 7947
21083 11 28639
9756 9 28011
31975 8 23330
6980 9 12689
8041 9 3697
31038 9 25426
30018 0 29127
28011 9 12689
5545 9 19751
18723 4 6307
14562 6 21986
31091 9 31940
10252 11 9145
4293 9 9515
19387 9 11762
24285 6 31727
2319 1 14241
28517 9 7003
12689 9 31123
9419 9 30
23411 9 7223
14244 6 20783
23684 9 4778
1204 9 2137
28694 7 21331
16090 11 24839
8740 9 12689
18698 9 1728
29171 11 25710
33253 11 22724
12689 9 23107
32747 11 29394
24671 5 9698
27719 8 32447
28011 9 22576
23146 11 948
4014 9 33313
8912 9 8414
21017 0 2720
9438 9 13236
17709 11 9254
8414 9 13236
31129 11 14723
24238 8 24249
6927 0 31106
11526 6 29500
12289 9 6578
27669 9 8904
2391 9 29411
12000 9 28883
24145 11 30281
6100 9 18988
5583 5 15084
5764 10 2886
16376 0 17781
8429 6 2840
7511 11 12575
3231 9 398
3895 11 16496
17851 11 22037
5427 9 12689
105 9 9624
27844 9 23490
19399 9 12689
32592 9 8277
6931 11 19813
12689 9 2941
28011 9 12689
30977 11 20652
28810 0 13834
15151 9 994
18758 0 23140
8473 9 12689
16887 0 11246
440 9 21879
85 0 12123
22251 9 15579
32863 0 25436
8315 0 32710
7608 9 12289
28883 0 28012
28011 9 12689
17816 9 28011
30308 8 4593
18430 1 26063
25695 9 18714
1340 11 16172
268 11 23411
23282 0 207
9457 0 20384
26572 0 137
22982 0 21767
12289 9 31064
32525 0 31621
22320 11 31234
28539 11 4953
19276 9 3402
18261 0 18476
1481 5 6688
18594 9 18344
31875 8 6071
31989 0 21773
19808 9 12689
6908 9 20652
22036 9 21672
23881 0 22044
4633 9 12689
14453 8 32256
12689 9 906
2558 0 32729
24111 5 20257
7711 0 17842
22217 5 15631
24609 5 12053
19810 7 29052
22368 11 14419
10846 9 12689
28011 9 19072
18552 9 31848
16976 11 22724
8323 2 23694
28169 11 9705
28960 9 28011
21931 0 18146
12362 9 19060
14537 6 28858
15483 9 28011
3534 9 12689
9008 11 27521
28154 9 28011
1463 11 29861
28011 9 11725
24093 9 31753
24830 3 31075
13832 9 71
17611 0 3169
22627 11 32440
32721 9 8253
15690 9 2375
28897 11 10987
12689 9 12689
29559 9 27519
4098 11 13719
26352 0 29835
18214 0 10668
16468 6 23359
12689 9 11846
4249 0 21149
19690 0 25089
24983 11 18094
29821 9 21321
4743 9 4330
3368 0 16700
22406 2 31053
4177 11 16315
27194 8 15778
9769 9 28011
4654 9 28011
11132 0 9832
4900 9 31942
24241 11 27297
8593 11 22923
8253 9 15634
5785 0 9858
32563 11 24281
2375 9 5439
31335 11 22615
33046 0 16463
25081 11 18777
24333 11 31714
31091 1 10191
25454 9 12689
32592 9 8589
11264 0 31687
18196 11 28540
9289 11 8260
13614 8 6961
32669 9 28011
12689 9 30318
28634 2 20200
12689 9 22320
15722 9 23034
16963 0 31653
1005 8 25037
6100 9 12689
9634 9 1695
21908 9 3937
26002 5 15623
17435 11 29232
12689 9 5906
33319 9 1115
30742 9 2375
16314 9 18929
28011 9 25772
6701 0 26189
24547 0 22209
11266 8 16619
32277 9 28011
31073 11 12882
29850 11 10610
760 11 13037
29018 6 4850
15633 9 9634
3594 11 10923
5148 5 6811
1592 11 8926
21273 9 12689
16176 8 26183
27295 0 16353
12038 10 897
12390 9 19204
27844 9 12689
17054 9 27892
6873 5 20600
31793 2 31819
12689 9 24727
28011 9 13048
32016 0 17815
12689 9 9324
5624 9 20805
27011 7 4896
12121 9 32277
30892 0 430
24222 10 20226
18251 5 8928
21908 9 4743
26983 11 29528
30278 0 30102
24679 11 14566
25229 9 4205
30209 9 27660
28677 0 11396
6147 8 12253
6112 0 6931
18081 9 28011
10442 11 23689
27042 11 7866
8896 9 30830
19690 9 12689
10672 5 7207
24303 10 25841
28011 9 1356
12689 9 16070
29684 5 17760
28011 9 16888
15794 0 23613
31257 0 12292
20958 9 2375
8219 9 14033
1251 9 10289
12689 9 23449
7681 9 4732
11799 9 12383
30398 3 4249
3697 9 23832
13603 0 20148
23466 9 28011
16027 10 25115
29038 9 25658
8182 5 12400
5772 11 10796
13102 9 28011
28011 9 16476
25315 9 2375
9634 9 19216
11402 0 15096
9394 7 9394
17950 9 29076
12689 9 9015
690 11 11085
2375 9 28926
27568 10 3808
12289 9 17783
26470 11 14359
28782 9 12806
31932 7 19156
11656 9 18326
13423 9 28011
23772 11 3924
11016 9 9809
13106 9 98
28543 10 22811
17673 2 8662
4636 9 27150
7910 9 9669
30669 9 12069
18151 0 27878
12689 9 22022
31944 8 23566
7306 9 28011
10014 9 12689
12689 9 5618
9144 9 17934
4049 9 28011
4747 8 3632
32388 0 1587
26202 0 4193
30728 11 29258
15175 9 28011
5474 11 11017
17971 11 13252
10780 11 15016
25964 9 22982
16057 5 20432
10767 5 2512
5045 7 20856
31064 9 23159
20428 0 26705
21045 11 20160
28011 9 9509
23781 0 26949
11417 8 31152
28651 0 671
3231 9 10509
12689 9 9634
18471 9 12689
16968 9 23855
13127 9 30003
13159 7 30917
3231 9 6969
30115 9 21257
28011 9 8895
17848 3 16442
6016 9 28011
7695 9 12689
3623 11 24956
11750 9 7654
30286 9 12689
18885 9 8041
5156 8 22330
28493 0 26374
19799 9 28011
28011 9 8041
32235 4 10531
20549 3 1220
9795 9 12689
12689 9 27844
14086 11 30833
21786 11 25070
11294 0 25682
16888 0 25599
4847 9 18929
30743 0 24939
13022 0 2316
28741 11 18174
4249 6 6412
13384 9 906
3697 9 13189
15778 11 9880
11726 7 20303
14703 9 3914
6427 0 26756
17005 0 17573
11762 9 33046
17867 9 4448
29510 0 2513
22152 11 30833
30060 5 3567
13493 0 20024
27362 9 6902
20216 8 27480
7596 11 7324
28650 9 12289
19255 6 19084
11110 0 27387
26117 11 24547
6635 9 30434
14059 9 11732
26842 11 4663
8067 11 32863
21908 9 8936
10360 0 30736
8930 8 3750
18567 9 8466
15067 7 12080
16121 9 19898
12362 9 16121
32296 8 25793
28011 9 20866
8101 0 29724
17907 9 10644
32235 4 11773
18081 9 27016
13802 11 32040
21920 3 24685
30625 9 7314
28011 9 12289
28011 9 28011
3972 9 28011
19211 9 18936
9187 0 976
9144 9 12689
31343 9 16121
9660 0 587
30335 5 2105
12689 9 12689
2077 11 6928
30513 0 32501
2375 9 19130
4801 9 3354
12221 0 1303
14618 11 29038
18714 9 16435
13370 7 12613
12689 9 10917
29308 3 10583
16598 0 20711
12689 9 23855
33065 0 4955
12289 9 12689
15047 0 25907
12689 9 5768
12689 9 16963
12689 9 15273
6112 9 26305
16552 5 8297
2254 9 1220
24542 11 25710
23282 0 16246
12069 9 18013
22782 0 2101
32594 9 16718
28011 9 29153
6032 9 28011
23704 7 18633
27844 9 8904
6118 9 9669
1503 11 30666
31129 0 5737
21872 5 23469
4039 9 28011
21908 9 329
11801 5 20973
28011 9 19568
24839 0 12486
11330 5 27175
8277 9 28011
12864 0 4900
19665 11 26295
2645 9 1112
5420 9 12689
12036 0 20798
9309 9 9823
2018 9 28540
2242 11 25710
14118 0 14361
24547 0 25256
8595 9 12105
7702 11 16790
2649 9 26483
4801 9 9634
5880 11 15598
9634 9 8523
6467 9 22068
13229 7 5157
15731 0 4814
27050 0 8167
12362 9 18093
12289 9 12689
20906 9 20906
19726 11 30797
26099 9 28011
25552 0 22698
19211 9 13236
23715 9 6711
18228 0 2337
19617 3 21460
12289 9 4433
21892 9 21556
21770 0 15280
717 10 98
12689 9 906
4707 11 10796
26761 0 15370
30073 0 10734
15165 9 12689
3709 9 12689
25615 9 98
397 6 27355
13603 9 2375
28011 9 6980
4532 9 28011
12351 9 6058
19560 0 11694
19690 9 16378
7341 9 23490
28011 9 20770
27470 8 9317
11729 11 20305
1137 9 28011
14026 7 14026
31782 9 3954
20220 5 3635
4615 9 26377
26677 0 5430
26031 0 16243
3337 5 54
12689 9 7184
29205 11 14000
353 9 28011
30632 7 3406
2375 9 12841
3230 5 30416
23449 9 16093
28011 9 29038
3885 0 16133
26778 9 32272
17287 9 28011
645 8 24402
15393 6 27331
596 10 24213
17977 3 4249
14397 5 33324
3333 9 28011
25004 11 20160
21273 9 10796
19377 0 18397
3914 9 28011
12289 9 9980
29500 6 14369
10210 6 1061
32250 9 697
22803 9 12689
9285 0 24158
16376 11 7744
24061 7 846
9509 9 17867
32440 0 29679
27187 9 31061
27660 9 12689
2126 10 18304
28862 0 16341
12689 9 28011
20037 7 19128
30151 9 8740
23514 9 12689
8989 9 1093
3634 3 16646
7303 0 21162
12689 9 12289
20770 9 18507
12689 9 22515
32103 9 12689
38 7 15910
28612 11 21801
24124 9 2446
8740 9 7651
29232 0 8848
23781 0 5124
22105 9 12689
4801 9 29140
19683 3 27576
28011 9 8424
22349 5 11177
3278 11 10973
9634 9 25315
8402 9 9634
14593 9 4606
25386 9 32592
20093 11 15633
856 6 24124
8466 9 22183
18013 9 23746
12689 9 27024
28011 9 8129
22036 9 3392
2792 9 14369
28011 9 9754
31782 9 17934
6916 11 2385
506 9 14214
3560 8 14085
22449 0 12876
1063 0 17108
32112 11 25710
12689 9 25893
28011 9 21057
27067 9 1084
1669 9 20652
31864 0 14089
19380 11 25023
9531 9 9008
13049 0 12123
24855 9 24686
6121 5 7094
2708 9 23769
7239 9 28011
2185 10 4712
17653 11 28692
5868 9 25156
19204 9 16968
16259 11 9438
18058 11 10796
10959 9 1084
8397 8 12022
5081 10 30301
22969 0 12265
23449 9 12689
32482 0 2375
29307 9 10381
25021 5 13728
26530 11 14049
12975 0 3144
25347 8 29002
12689 9 21331
30435 0 7115
12289 9 2708
3336 9 11807
6635 0 7980
28723 9 28011
6008 2 19734
28011 9 11762
20226 2 20471
14691 9 27532
27409 9 19204
24651 9 12689
20226 2 5954
30125 0 25021
12003 9 12289
14003 10 25417
18758 0 32196
21564 9 4694
17307 9 32852
29062 9 12689
4240 0 30890
13314 9 20878
353 0 27269
19684 11 19252
440 9 27660
1325 3 6958
27575 6 27575
18898 0 12752
32049 9 28011
3330 11 18936
31648 0 2815
9634 9 22022
2007 9 7651
28849 9 17539
8992 9 9756
7391 11 18135
29608 9 32951
5268 5 5757
15284 0 13629
21257 9 16378
12689 9 12289
32429 9 1093
33063 0 29515
25070 0 1035
2985 7 4560
12383 9 29793
16537 10 26469
7882 11 6908
6100 9 12689
906 9 9149
8096 11 25472
3954 9 16363
4240 11 838
23449 9 19205
9834 9 2377
2777 9 10931
32592 9 19072
3914 9 20575
71 6 21010
28650 11 19482
7695 9 12289
23345 5 8063
16044 0 11423
2207 11 28517
1331 9 12689
3829 10 6008
14398 11 5354
10038 9 19387
12689 9 10062
26124 0 4648
13049 0 28614
9634 9 19186
994 9 26357
6950 9 21388
23397 0 3709
15225 9 6273
6002 11 31826
26657 5 22386
16680 0 24066
19533 0 13499
5050 11 15047
3315 0 26784
28011 9 27669
24991 5 3305
17063 9 4801
13131 9 587
11213 9 21370
16121 9 28011
27040 11 31262
20912 0 844
1620 11 31092
4874 9 6578
28011 9 16378
12289 9 4433
26352 0 26962
897 2 9861
8543 7 24629
16895 5 12053
6008 2 12887
32454 11 14839
25685 0 17897
28011 9 7223
9144 10 9144
3375 0 3547
2340 0 21633
18294 3 13493
8705 9 12689
21907 0 24506
2375 9 7808
19413 9 9634
30358 11 12305
31370 3 6635
16079 6 18166
31061 9 14308
17089 7 15096
1944 9 6696
21908 9 27844
7284 9 21291
27318 9 16634
26982 9 12289
32235 4 9849
11221 5 22196
1173 9 18326
20698 9 18740
1255 9 28011
16309 9 12689
10475 9 28011
1043 9 19728
18416 9 22018
4801 9 24878
9225 9 19130
1187 8 25343
21977 0 24495
20698 9 4647
19984 0 32570
23970 6 2828
32667 11 19314
32052 0 8112
9185 11 9320
13672 6 9224
1672 11 25082
25315 9 4801
20020 8 14153
32388 0 19797
31991 5 28308
6180 0 29922
12689 9 18269
6021 9 32861
10893 9 32622
22560 2 16968
9634 9 12362
438 0 24615
12635 11 21102
12689 9 28011
5742 9 2185
29290 11 28862
26564 9 3231
28462 2 22591
19722 9 25315
32863 0 5608
29549 8 28717
26982 9 1112
17199 0 12240
17941 11 25417
8177 0 5465
32636 0 24473
28011 9 19130
32049 0 23034
7552 9 28011
2313 11 24763
32510 11 10163
19238 0 18590
14878 9 25937
25205 0 23993
13800 5 5521
1691 0 33183
16121 9 12689
20160 0 10761
12689 9 28011
21709 10 13037
17017 0 28157
19211 9 18201
11004 11 14662
17078 11 27232
20192 8 24316
24839 0 30747
31756 9 7519
28154 9 31285
12689 9 1220
25301 9 29725
15484 0 19721
25715 9 23449
18228 0 9285
27886 11 20898
17693 11 13252
29177 9 12689
9225 9 27697
25098 11 4327
23466 9 15664
12689 9 23449
12689 9 26090
4014 9 3231
9859 9 18193
21772 9 906
15393 9 21984
14214 9 12689
21680 3 21443
1281 0 7224
7110 9 8514
5293 9 23729
33191 9 6902
13314 0 32903
12689 9 3697
3231 9 27466
9409 5 22763
28011 9 11213
16378 9 28777
25937 9 18670
22982 9 14214
17888 11 29489
31075 9 28011
10917 9 12689
22982 9 98
9756 9 13946
12175 11 15579
8246 9 28011
14363 9 6118
12019 11 22093
281 8 27698
32954 5 10040
4737 0 21481
27892 9 4039
25837 2 5174
7256 9 12689
323 9 12689
7711 9 1829
27347 9 7498
6422 11 16750
1036 9 18425
12689 9 16888
312 3 13603
4838 9 16378
28011 9 12196
10509 9 14059
13236 9 26985
21981 0 29437
25764 7 21317
21948 9 9711
12689 9 31129
29279 9 12289
20332 10 22811
4801 9 19063
28011 9 12945
1721 9 8240
19384 9 12689
19690 9 19059
25837 2 587
4562 9 19690
28011 9 12689
12689 9 28011
4249 0 11929
32344 0 15948
4204 11 9669
17321 0 4615
5321 11 4181
13957 11 22031
33067 7 16838
25113 9 28011
24357 5 15233
3354 9 13826
12689 9 15126
21372 0 26711
19828 2 31058
21046 9 6112
26138 9 14510
8568 0 12064
6178 0 14138
15437 6 1106
24262 9 10796
2972 9 23612
25151 11 13252
24527 9 19732
9225 9 25993
33209 2 20475
4647 9 4132
20859 0 979
24851 0 11544
4839 9 12689
4801 9 10785
3902 9 12187
15245 6 15245
28011 9 20908
20802 11 16912
6578 9 3354
32255 9 858
20985 8 28954
14392 3 4249
28011 9 12289
779 0 24274
9531 9 9262
28011 9 12495
1112 9 13625
29396 5 28308
20896 9 12689
12689 9 29821
1523 9 16287
2266 2 7263
21273 9 23877
22803 9 28011
12689 9 6927
23842 11 13719
18951 9 12362
20648 7 4878
12689 9 12689
25454 7 20813
16684 9 21335
1966 0 25635
28428 0 20237
12289 9 6362
15273 9 9634
9140 0 2303
4532 9 21429
28011 9 12689
9457 9 28011
820 6 16273
9225 9 10830
5157 6 18074
9446 7 5057
28011 9 25993
31886 3 25171
10541 11 16046
30936 0 32101
9973 0 21803
23032 3 6943
16821 11 18833
26445 9 27024
4801 9 20946
20531 0 29092
12689 9 16224
25162 8 28168
9104 9 19464
26804 0 21201
4953 0 7110
14176 0 22607
15862 9 12689
13493 0 1086
2074 8 19151
5440 9 12689
31739 6 23414
12488 8 4677
11807 0 12843
16309 9 12689
3245 9 3697
9859 9 9457
8281 8 10523
15887 9 12725
12689 9 20281
18583 0 10264
22019 8 4699
2528 0 32977
28730 11 22031
22679 9 22679
31347 9 11106
28468 11 9285
26982 9 12689
32235 4 23608
21335 9 16538
13887 5 9350
16895 0 13374
10509 9 28011
4565 8 28443
6100 9 12689
152 6 25070
12208 6 28402
27167 11 19692
18670 9 8466
26970 11 14662
10336 9 32673
32585 7 4165
28011 9 4049
12289 9 4772
13419 9 8101
18565 6 15911
6390 0 7075
12440 11 2933
13569 8 32475
3349 0 1510
1112 9 1944
19490 0 1245
12016 9 22015
536 9 30003
13644 1 13573
3972 9 6913
10980 11 31417
18951 9 7563
24845 7 6440
16684 9 12689
2105 8 20648
13493 9 24829
30273 10 14104
31229 0 6694
29132 9 29700
12274 9 25772
11514 0 5459
22093 0 32089
21021 9 12289
21896 10 18304
20041 0 2838
24977 11 23703
11101 8 29929
31478 0 32188
28011 9 6950
8473 9 26429
4249 0 2372
24389 8 8560
12689 9 28011
21653 11 22338
25337 9 906
28777 9 17307
28011 9 28155
12289 9 12689
28011 9 4039
3424 11 14678
11106 9 11086
21381 9 12689
16309 9 32501
28011 9 9823
12689 9 28011
9798 3 2137
25715 9 13419
31782 9 28011
18322 9 12689
32669 11 3093
20805 0 20019
282 9 11193
26203 3 23601
30726 9 2375
28011 9 13131
25027 7 20387
689 8 526
19919 6 23108
13236 9 4801
21726 9 6282
18901 9 28011
28091 8 6904
10142 3 4182
9225 9 16492
8523 9 5440
7009 9 11323
6745 9 2708
18936 9 5796
1349 7 6496
12121 9 25461
9193 6 28487
8850 0 31263
12208 8 21680
19343 9 3231
10176 11 31719
6870 11 27852
10796 0 28576
3231 9 11193
27015 9 31148
14370 9 28011
8472 8 7893
12689 9 19211
13750 9 12689
16779 11 12438
12090 0 26833
28100 9 441
9859 9 20958
25821 9 28011
