33330 12
21908 9 3937
8670 9 10580
18740 9 11213
13131 9 32554
14308 9 12689
21273 9 14530
14308 9 18714
12689 9 13989
28011 9 17867
28011 9 19315
12362 9 8414
28011 9 27362
6388 9 1162
10200 9 12689
12437 3 10936
8514 9 18760
12689 9 24829
3334 11 30842
26138 9 14510
12689 9 12689
22565 9 12289
7999 9 28011
6578 9 12689
10884 9 28011
14976 0 22941
8904 9 30258
12149 9 23642
28011 9 26982
7223 9 12689
13037 9 28011
2375 9 28155
33313 9 18471
2562 9 3959
21273 9 9634
21462 9 10817
25715 9 12689
23683 9 28011
2446 9 12289
31123 9 9457
10959 9 4562
24093 9 22039
9225 9 25993
25315 9 1173
27187 9 21847
13419 9 12383
17867 9 18546
866 9 12289
14214 9 9309
12390 9 19204
6931 9 401
4039 9 1115
13210 9 18141
22123 9 4193
20610 9 5901
13236 9 1115
8665 9 18425
10931 9 7525
6250 9 28011
25874 0 25176
25633 0 13171
7611 11 20844
17934 9 13189
12689 9 16121
10995 9 29411
12955 9 28011
19799 9 32886
21370 9 12689
8315 0 32710
32902 9 28011
28011 9 1929
7239 9 28011
28157 11 17017
15393 9 19127
26524 9 28011
21273 9 17846
18425 9 11725
13384 9 906
1651 9 12689
12689 9 19909
28011 9 23411
11193 9 10907
12289 9 12689
18013 9 28011
29086 9 4801
4801 9 12689
12689 9 23878
22164 7 12826
24651 9 12689
19399 9 7329
12289 9 12689
31909 9 11156
12689 9 18970
25454 9 2375
16093 9 28011
9509 9 12362
4647 9 30434
20719 8 23125
21273 9 21273
20513 9 32894
7096 9 28011
16699 9 19130
12121 9 32602
22551 9 2792
9756 9 8372
18013 9 12689
24942 9 12689
20226 2 19499
11756 9 12689
13131 9 32896
12289 9 12689
28011 9 23852
23855 9 8466
29884 11 18141
31382 9 28011
12689 9 8415
13367 9 3245
11106 9 12689
23855 9 15489
4249 9 21273
9634 9 16634
3124 9 11055
645 8 24402
18072 11 3173
12362 9 6701
12689 9 12689
26884 9 7910
21908 9 28011
21847 9 29616
16195 9 11106
11195 9 12689
12689 9 28011
28011 9 12689
8930 5 20192
12689 9 29086
4385 11 20279
17858 9 13359
9419 9 12689
3349 0 1510
30135 0 30096
9687 9 1209
18567 9 27519
12289 9 17529
15664 9 13228
28011 9 12289
18758 0 32196
3448 9 25315
19073 9 21057
21662 6 27371
12689 9 31515
28011 9 12289
32642 9 9634
15225 9 21021
24418 9 12689
16287 9 1331
17063 9 4801
12962 9 27046
29691 9 3709
11524 9 4089
12689 9 29793
6578 9 3354
23159 9 6923
31368 9 28011
27187 9 27466
13127 9 12689
28011 9 20483
22435 9 13189
12289 9 4905
30706 11 14560
28011 9 21908
16568 9 11268
5894 9 876
2435 10 11828
10183 9 31065
30674 9 3614
12689 9 28011
27409 9 19204
23599 9 16838
25176 9 25729
16093 9 28011
25575 9 12689
14386 9 28533
1861 9 9634
5995 9 28011
13372 10 6578
11044 9 16684
21257 9 28011
14317 0 27800
2344 9 3569
24679 11 14566
12689 9 12689
14059 9 10509
24285 9 12362
28482 9 1830
9320 9 21911
13832 9 9634
23612 9 33251
20325 9 3996
14059 9 11732
19063 9 6566
1571 9 21907
23449 9 24427
858 9 25772
24829 9 16121
30639 0 5388
29608 9 19480
10737 9 10235
28011 9 31368
12689 9 29487
12689 9 21540
14691 9 8936
4562 9 3879
27347 9 7498
28011 9 28011
18325 9 12362
12689 9 28011
16968 9 18929
12689 9 12689
28011 9 17875
20513 9 21540
12689 9 31942
9634 9 23855
13189 9 27512
28011 9 32103
9634 9 21864
5481 9 32554
28011 9 19863
3231 9 28011
12689 9 12362
10171 9 9097
14308 9 9285
12689 9 12689
21826 9 9004
7503 9 19211
12689 9 16287
12689 9 8658
25833 9 17307
25821 9 12340
24671 5 9698
4748 9 17846
12000 9 32660
12689 9 31782
20019 9 3972
12689 9 28011
12689 9 27024
23877 9 587
12689 9 12289
32250 9 24114
14214 9 31946
12689 9 8302
18013 9 12289
8238 9 8304
31942 9 10596
26036 9 21332
12794 9 28011
421 9 4468
9634 9 12689
230 9 28011
19399 9 12689
28011 9 21672
23943 11 9167
28011 9 21289
28011 9 14885
11269 9 3954
23598 9 12689
27879 9 9410
14723 9 13590
12689 9 227
8657 9 28011
28011 9 28890
12689 9 28764
32060 0 4812
12289 9 6902
5742 9 16121
10121 9 13131
24547 9 19387
11462 9 26224
9419 9 28061
12689 9 24530
12689 9 28507
4801 9 9634
4014 9 21908
28777 9 27927
12411 9 30797
31946 9 12689
24303 9 29092
5708 9 21574
6908 9 2375
3569 9 26920
17957 9 28011
19211 9 12188
17435 11 29232
20884 9 14845
5764 10 2886
4743 9 28011
12689 9 28011
82 9 15881
5618 9 2629
7227 9 6403
13989 9 28011
23746 9 21332
8588 11 27295
13210 9 12689
12689 9 28011
17567 9 20513
12689 9 6118
11367 11 3374
28063 9 28011
3699 11 10827
12689 9 1115
27983 10 6008
21335 9 17698
29009 9 9634
8968 9 18567
12689 9 28417
9634 9 12362
32570 9 12940
21908 9 27844
28011 9 24098
14010 9 9823
12411 9 28011
24303 9 13131
21273 9 25893
3697 9 29472
5465 9 12689
21574 9 13493
4208 9 5901
12362 9 8657
13989 9 1944
4433 9 10509
2985 7 4560
19732 9 23855
3697 9 12689
22251 9 18453
22803 9 12689
13102 9 28011
17919 9 8264
10501 7 720
12289 9 4433
28011 9 9688
33031 9 28011
20874 9 12289
98 9 4249
4049 9 28011
12689 9 23729
22100 11 17256
7131 9 28011
18013 9 906
30749 9 12689
14402 9 2933
19567 9 1635
29547 9 7910
28011 9 1952
28011 9 12689
26203 3 23601
14214 9 29127
4014 9 13667
22251 9 9174
25454 9 28417
30779 9 8523
14214 9 32250
4437 9 4532
4014 9 2792
21370 9 4655
12411 9 25772
23212 9 27064
12362 9 9609
19722 9 7695
23519 11 27477
32382 9 12689
3245 9 25964
28011 9 29878
12362 9 11230
24878 9 14815
17581 9 906
9149 9 26616
8740 9 32215
4009 11 21753
12289 9 17783
28011 9 7972
12689 9 16121
10580 9 12689
28011 9 12689
16684 9 28011
21908 9 19063
8219 9 14033
7910 9 9669
12689 9 906
19211 9 18936
28011 9 8093
28707 10 9915
9634 9 12362
28108 9 1112
28011 9 33311
12689 9 8253
7947 9 8466
28651 9 8466
11195 9 28011
16121 9 12689
32250 9 15579
1189 9 7314
22427 9 28011
3009 8 33012
12689 9 29700
22576 9 1220
12383 9 29793
9329 9 27559
9149 9 3506
26442 9 12289
28011 9 28011
29209 0 5648
11163 9 29725
28011 9 30049
6578 9 12689
1115 9 10227
28011 9 12289
19452 9 28011
12689 9 1339
29586 9 24418
12781 11 14662
8759 9 27669
12592 9 28011
21177 9 8091
12689 9 28011
12689 9 29038
12689 9 15284
22324 9 18714
21370 9 4900
28011 9 17808
15136 9 18471
12689 9 19276
2670 9 9634
10846 9 18605
28011 9 27024
19372 5 14821
28011 9 17073
2792 9 12689
1112 9 21984
4896 9 17139
32553 9 12689
1112 9 28011
28890 9 12689
16378 9 26429
30463 6 14579
14214 9 9285
11457 9 11456
3231 9 32250
4014 9 3231
2420 9 22565
2708 9 9464
13359 9 28011
6745 9 2708
20896 9 30389
28011 9 2933
19965 9 7651
24517 9 29009
33245 9 28011
21931 9 12689
16968 9 9438
4615 9 25222
4963 9 1364
10220 9 15017
2324 9 27892
2074 8 19151
17226 9 12689
4905 9 12689
15521 9 22022
6913 9 13424
7110 9 2670
12689 9 31123
23449 9 18193
24829 9 28011
16038 9 28782
13419 9 8101
28011 9 12689
30258 9 13808
28946 9 10779
3348 11 9784
28011 9 1500
4801 9 32592
31347 9 12689
24060 9 6032
26982 9 32321
28011 9 3619
21428 9 12689
18013 9 12689
22919 9 27104
9509 9 29328
6118 9 16309
6100 9 12689
9723 9 15969
28011 9 26981
29608 9 3589
21564 9 27024
13659 6 24600
11128 9 28223
438 0 24615
12289 9 12689
29062 9 19722
31219 10 897
14726 9 12689
16309 9 32501
12040 9 6711
28011 9 31075
18714 9 28011
21634 7 21839
12689 9 18929
13314 9 20878
8903 9 323
29725 9 9634
5375 9 906
33311 0 23560
18514 9 28011
15136 9 5459
14068 9 4647
27470 8 9317
3954 9 9329
12689 9 5827
9634 9 19211
5463 9 28277
17698 9 11429
6954 9 9548
16684 9 10876
7153 9 5845
28011 9 12794
15483 9 12689
14562 6 21986
22064 9 32943
26357 9 18641
27331 3 19728
10904 9 15489
12362 9 12689
21907 9 14214
18079 9 14308
17463 9 21273
18013 9 13131
30278 0 6041
6601 9 28011
22918 9 27669
9509 9 12289
16309 9 9634
19690 9 12689
25821 9 28011
31038 9 25426
28011 9 9154
13127 9 30003
6927 9 28011
4488 9 31934
3060 9 9634
12362 9 12069
12289 9 4772
32255 9 858
18714 9 24891
32278 9 906
29411 9 9954
5834 9 18714
2375 9 12215
18013 9 29411
16287 9 33313
28011 9 23877
11213 9 30828
16376 11 7744
32272 9 15842
9455 11 16402
14703 9 3914
7354 9 31979
20434 9 19050
22551 9 441
18269 9 2875
24527 9 19732
4801 9 9634
12689 9 26564
12689 9 21428
28011 9 28764
9634 9 27346
12689 9 15273
15273 9 12689
17698 9 4694
8281 9 30239
30049 9 5273
30628 9 24023
5674 9 32892
13131 9 13359
1173 9 15483
27635 11 18766
30166 9 12689
28011 9 23612
28011 9 8424
30110 8 7757
1007 9 1007
7306 9 31785
23268 9 12289
33313 9 19690
6473 11 14662
2792 9 4014
29966 9 26569
12689 9 6112
29440 9 2402
31869 9 26406
22292 9 18714
24124 9 11762
5054 9 28506
21021 9 21273
10959 9 22183
13874 9 21283
12689 9 13551
3559 9 3245
8253 9 29637
12689 9 16097
7421 9 29038
30111 0 19932
866 9 12689
28286 9 23449
28011 9 9509
28011 9 12362
13236 9 23609
28011 9 1586
29311 9 33244
12689 9 23107
12289 9 12689
30115 9 21257
12289 9 12689
17254 9 12689
21257 9 4249
20491 9 28011
7695 9 28540
13409 9 6118
18714 9 26001
14620 9 4801
19828 2 31058
15450 9 4647
26036 9 4801
6537 0 17483
5427 9 10904
18251 5 8928
2826 11 32863
15483 9 28011
12689 9 23159
9457 9 4743
9973 9 7354
28011 9 11643
30286 9 12689
27266 9 12689
29062 9 12689
23449 9 28011
12689 9 12689
33313 9 25902
30168 9 15483
24851 0 11544
6908 9 13131
9820 11 7064
13989 9 28011
12689 9 28777
30258 9 14241
27794 9 3206
8968 9 12289
25374 9 264
5901 1 31893
31934 9 10227
12149 9 1666
18471 9 28777
27660 9 3354
9435 9 3325
11643 9 858
2446 9 12689
7256 9 12689
28011 9 12689
26416 9 2590
8657 9 28011
3914 9 28011
12689 9 21273
15579 9 6578
2909 9 1597
8466 9 2708
22749 9 19276
7637 9 25772
282 9 12689
1590 9 15126
12689 9 1115
31304 9 18018
4801 9 12689
4801 9 33245
20420 9 18013
31934 9 1220
19211 9 8935
28011 9 7227
28011 9 30269
10509 9 31164
1201 9 26036
27844 9 28011
12689 9 30194
31782 9 26564
29088 9 12689
12411 9 1112
12289 9 4905
9859 9 10801
28287 6 28096
9634 9 23449
32191 5 9163
28011 9 28011
12289 9 29720
12289 9 29062
16255 9 12689
12689 9 4405
27194 8 15778
12689 9 16255
6112 0 6931
2254 9 15984
9634 9 23148
21908 9 22982
7008 9 9475
20884 9 12289
10644 9 14214
7910 9 27015
21381 9 12689
17056 9 28011
26831 0 15329
29038 9 28011
9634 9 27024
17934 9 12689
7910 9 227
22886 9 227
24241 11 27297
12689 9 13048
8240 9 9634
16492 9 12689
12689 9 24427
14151 9 22018
19384 9 9144
18899 9 17698
26298 9 29009
28154 3 26124
23466 9 7227
6877 5 19584
15379 9 28011
20698 9 18740
26001 9 7910
12289 9 2375
28011 9 25772
7651 9 30024
21021 9 25964
15860 9 1112
25454 9 17797
12689 9 12689
23449 9 19211
21347 9 23729
28011 9 7329
12362 9 23575
28011 9 28011
28011 9 10754
12689 9 19527
12689 9 27454
9149 9 16435
28867 9 12689
16605 9 29608
28011 9 28116
14879 9 28011
12289 9 25454
31061 9 13125
38 7 15910
2375 9 16040
29594 9 18929
28011 9 15379
995 9 12188
12289 9 2402
1611 9 12689
12689 9 1115
16259 11 9438
19384 9 17321
9823 9 6100
12689 9 11736
10204 9 26429
28011 9 21900
9609 9 33225
23575 9 12689
7009 9 11323
27568 10 3808
1721 9 12689
29062 9 4249
14327 9 28011
12689 9 32854
15815 9 12289
12593 9 4579
2296 9 20019
13714 9 23449
7910 9 27400
12689 9 28428
13102 9 28011
3972 9 20942
31704 9 31942
12472 9 4917
27884 9 12689
29038 9 18929
12689 9 12689
12689 9 33252
4372 9 25554
27024 9 4405
32103 9 28011
28011 9 26855
7808 9 12689
12298 9 5182
12689 9 9634
4582 9 1268
12689 9 12689
29061 6 18756
18929 9 33037
227 9 32382
23855 9 13697
9273 9 18013
1812 9 5378
26201 9 18317
12689 9 3258
9634 9 1695
25715 9 11213
25052 9 13894
16378 9 28011
21984 9 12689
175 9 28011
14815 9 1036
32636 0 5882
12689 9 12180
31946 9 13551
15481 9 16492
12689 9 1567
28011 9 22576
11426 9 10907
4801 9 30425
28011 9 7223
12689 9 14363
2933 9 4411
18898 0 12752
16044 0 11423
25197 9 20942
21273 9 16103
23855 9 12289
12689 9 12069
866 9 18929
12689 9 12123
27660 9 4039
10062 9 15151
12689 9 20513
8514 9 3955
14869 9 28011
22183 9 10817
9669 9 18013
13712 11 8850
28011 9 6902
12289 9 12689
12411 9 28011
27892 9 12826
27844 9 12180
18359 9 25510
12689 9 27669
28011 9 12689
24501 9 2185
21672 9 28011
30258 9 29957
13107 11 30188
22982 0 21767
1112 9 12689
13048 9 23411
19825 9 15887
4043 0 8011
28777 9 16309
24866 9 27028
23433 11 13719
4801 9 9634
3697 9 30493
17611 9 20325
28011 9 17698
9144 10 9144
906 9 12689
26249 11 26203
25985 9 24093
14214 9 385
28011 9 1115
446 9 4801
9309 9 26880
29583 9 12689
30739 9 28011
4406 9 29821
31785 9 23852
17698 9 98
8704 8 26542
28011 9 6598
17982 9 28507
27892 9 4817
27028 9 19033
7563 9 7183
12087 9 24060
10178 9 9740
28011 9 12689
21021 9 27844
15510 9 20894
12289 9 29279
24517 9 28081
12689 9 14151
3952 9 2933
21289 9 26340
21826 9 12289
8473 9 21672
22435 9 10381
21454 9 1486
21667 9 26255
2708 9 23575
23466 9 12689
5179 9 1790
5836 9 12289
12069 9 13313
19059 9 28011
10796 9 12689
12689 9 32230
32252 9 6455
4743 9 1209
32049 9 14930
7131 9 28011
1115 9 13423
20499 9 12689
28011 9 31994
9823 9 13125
28011 9 32885
12689 9 3697
2552 9 17748
28011 9 28011
25315 9 227
33251 9 32852
9823 9 12055
27575 6 27575
14106 9 9634
27844 9 16795
2319 9 18080
11132 0 3058
25953 9 25694
16156 2 15793
28011 9 13471
11156 9 13184
12362 9 98
23575 9 16826
28011 9 19059
12362 9 12362
28011 9 18201
13946 9 28011
11193 9 14892
28011 9 3245
6818 10 31785
13236 9 12689
9322 9 32309
28011 9 16121
11213 9 6848
6413 0 21610
27559 9 7184
12689 9 29209
12689 9 9823
19211 9 28011
15151 9 28926
28011 9 12689
4543 0 12914
9756 9 14691
9823 9 7808
506 9 14214
10111 9 14110
3245 9 11712
23779 6 30712
20822 9 28011
1523 9 28011
17673 2 8662
32640 9 15151
25803 9 28011
12289 9 25197
7284 9 30269
856 6 24124
7808 9 28011
33319 9 10336
31946 9 6578
1567 9 16684
3231 9 12689
13551 9 24662
19157 9 5491
4307 3 13493
12689 9 23712
27703 9 28011
819 9 6578
1917 9 20325
20813 0 395
15349 9 15349
15641 9 31304
5284 0 17234
30985 9 11213
14878 9 27028
21335 9 12689
8041 9 3697
18269 9 19211
25953 9 12956
20004 9 3405
13667 9 21908
4249 9 25196
30669 9 12069
17307 9 23252
1112 9 23058
26396 9 28011
28011 9 15579
18471 9 12689
28011 9 9516
27649 9 27892
21273 9 22183
19555 9 28011
14214 9 28011
28063 9 12689
17867 9 28011
15521 9 25803
12689 9 31946
13832 9 12712
3914 9 31841
12689 9 27028
27466 9 3979
20090 9 9634
23449 9 12689
28011 9 20921
31286 9 5639
20894 9 4801
12689 9 20958
28011 9 28011
12689 9 26377
1112 9 21273
21564 9 4694
14214 9 16795
9823 9 2777
10252 9 12689
5845 9 13741
12973 9 32652
2389 6 26905
4888 9 19804
8374 9 20281
23639 9 1944
16121 9 2487
12689 9 18081
4615 9 32103
6100 9 9823
10509 9 1139
8466 9 22183
12689 9 3979
12689 9 12689
18907 11 28734
18546 9 26920
12289 9 12689
12362 9 12689
4185 9 16600
20513 9 17805
9609 9 1220
10644 9 7650
15368 9 21703
9634 9 12689
23863 9 23855
12689 9 25197
5459 9 21321
10225 9 9634
12689 9 3697
12689 9 24829
6927 9 12689
16895 5 12053
8523 9 18013
9634 9 3955
16309 9 10917
2327 9 17307
12289 9 17624
11069 9 12689
30464 9 7808
25695 9 8528
22251 9 18514
3402 9 28011
28664 9 28063
20019 9 12689
1558 9 21672
28011 9 28011
12689 9 9518
8466 9 28849
29725 9 25454
4309 6 16495
20019 9 25772
28650 9 12289
16022 9 28893
30772 9 20638
1601 9 21273
12149 9 4647
28011 9 30194
26442 9 12289
858 9 4014
21321 9 9485
19550 9 28011
12689 9 9509
23417 11 28279
4900 9 27226
7354 9 20208
12689 9 19216
12383 9 4647
6100 9 12689
4039 9 3697
22234 11 18580
14289 9 7563
25957 9 2004
12362 9 31785
32528 9 19211
17881 9 9634
28011 9 17552
21540 9 4801
28011 9 9509
20925 9 20513
20878 9 3951
17254 6 12124
12689 9 4470
8177 9 30209
29616 9 26036
30628 9 7016
28011 9 12289
32098 11 18918
14723 9 19523
15450 9 20513
10931 9 28061
12689 9 2708
31994 9 4801
4801 9 19690
4817 9 18425
12961 9 12689
29953 9 28011
9557 9 4039
12289 9 30387
13739 9 28011
14402 9 28011
4647 9 33191
7316 9 21273
28011 9 25993
28011 9 27362
28011 9 9704
13102 9 28011
4812 9 12689
12517 9 6100
3448 9 28011
3604 9 14723
28011 9 22018
14106 9 31869
8101 9 5520
13697 9 12689
12689 9 14723
28890 9 12689
28011 9 15178
2221 5 20175
24449 9 25953
28011 9 31946
15690 9 6288
26124 9 25772
1115 9 12689
28011 9 28011
30194 9 19633
2396 9 29346
19902 11 30797
12689 9 29326
12289 9 11606
19216 9 28011
13228 9 2641
6635 9 10817
8041 9 32673
29608 9 12689
15178 9 33319
9634 9 9609
31322 11 2340
17698 9 12689
4014 9 2792
4801 9 30368
9397 9 13599
28011 9 23202
27599 9 24501
19746 9 19384
32235 4 1841
3375 0 3547
17027 9 1721
28011 9 4205
16737 9 16684
21321 9 12689
4562 9 16350
12689 9 4039
30209 9 33245
30714 9 15966
12689 9 12289
18714 9 21273
4743 9 28011
26124 9 15584
19063 9 6584
28011 9 16093
12689 9 4633
23859 7 16718
9144 9 12689
19684 11 19252
10907 9 12689
13236 9 25315
7223 9 33313
20814 9 1000
13127 9 22749
25715 9 12689
20894 9 23212
18737 9 12689
398 9 29700
2185 10 4712
12689 9 24829
12689 9 3231
727 6 32479
28011 9 13739
27783 9 9859
16888 9 20597
28011 9 19690
21772 9 906
20787 6 22039
27844 9 23855
16838 9 2345
19211 9 8595
28614 9 3726
25337 9 906
4049 9 522
26124 9 5618
