33330 12
28540 9 27035
8595 9 13131
30378 7 30378
13832 9 3060
16838 6 33067
30953 9 22296
29826 9 12794
2689 6 11975
18269 9 18079
22750 5 27767
10235 9 3333
15492 10 31951
3858 9 29725
9183 7 7184
2375 9 12188
31785 2 31141
5742 9 12689
28011 9 9634
5529 11 30833
12689 9 7155
13060 11 25390
3405 9 13029
22037 9 9634
19828 6 5552
30512 9 27844
5489 8 15145
3405 9 3569
18200 11 9285
12689 9 32176
32595 3 27536
29750 9 13833
29901 11 18963
12689 9 13313
27685 3 25129
8523 9 17054
28011 9 19063
12794 9 12689
24494 11 11602
29793 9 14807
20076 11 2525
3273 9 14858
26470 5 10137
2375 9 12689
19000 9 6901
23066 10 15650
26442 9 906
18326 11 9329
12689 9 9509
27118 11 11807
29793 9 19722
13427 8 33291
9823 9 3577
23985 11 33046
12340 9 28664
20224 6 26342
7858 9 15455
13666 8 14578
12689 9 21280
7666 11 24839
8920 9 30726
31832 8 12382
12689 9 4039
10157 8 32003
29821 9 28011
15760 11 23282
1112 9 12712
17682 11 30888
2254 9 13832
17942 11 4573
31979 9 1115
25058 8 26815
18242 9 28011
25794 5 12208
12074 9 6701
22240 11 29306
3245 9 4801
16121 9 12689
858 9 19033
2467 3 26124
13037 9 15450
4647 9 13750
27599 9 12289
10624 5 281
25084 9 12689
3500 11 18483
3354 9 6578
13279 8 27462
5440 9 10252
23578 7 20933
5242 9 5491
13952 11 17552
2938 9 12946
24909 9 14067
9634 9 19211
17254 8 2790
19804 9 9634
7045 8 18694
21370 9 6385
12289 9 25160
11142 11 8919
27794 9 31842
22014 1 5273
29311 9 3996
13455 9 30941
31785 2 17624
12689 9 20168
28462 2 5340
23252 9 2254
12585 1 7374
12689 9 6100
12365 11 6180
24396 9 28011
546 11 28497
4405 9 2402
18589 11 31869
23667 9 8466
7719 9 21984
32957 10 28444
18013 9 15794
2360 5 9364
13342 9 12689
2708 9 12689
22038 11 18025
12689 9 14384
11506 8 24036
15379 9 14878
7145 9 18737
0 11 7058
12689 9 27583
14470 10 30425
28777 9 1498
32552 11 16981
23004 9 28011
9194 6 30214
28011 9 29367
9106 11 28985
2648 9 17418
21273 9 32892
20226 2 23813
15690 9 9756
17123 11 19238
7258 9 25658
18951 9 9634
12689 9 22617
18304 2 6879
22427 9 16363
17798 9 21462
13236 9 33219
25919 11 18911
4801 9 9262
28011 9 18269
1411 9 13796
9953 7 30760
32501 9 14214
9766 2 15869
12689 9 9792
3697 9 14319
5040 5 23895
28011 9 16737
18130 5 24048
28011 9 23776
21321 9 18737
1361 11 32440
27015 9 28011
6008 2 19108
27226 9 13131
28011 9 9823
23040 1 9423
20095 9 14543
21496 11 26925
19296 9 25554
11375 7 4005
29614 9 4615
18886 8 7317
14878 9 12289
20376 7 20881
16492 9 4900
10512 11 24839
22622 9 18269
30269 6 16143
175 9 12689
12794 9 536
13877 5 947
18714 9 21907
12960 11 32005
4208 9 27892
19464 9 16121
1944 9 17307
13811 6 10821
5157 9 18714
28011 9 32592
1501 7 12002
16268 9 29656
925 11 2041
28011 9 11800
18286 11 8235
28011 9 21192
11691 5 24219
16777 9 12689
26183 11 30083
8466 9 23855
28011 9 19063
4848 11 20676
27176 9 27844
32235 4 21068
3354 9 16600
25903 3 29221
12689 9 385
16084 5 9391
23466 9 12383
29168 5 32459
2375 9 9457
20903 11 12040
32592 9 31065
7951 10 6578
27386 9 28011
5958 11 25999
9634 9 28011
12308 7 20535
4633 9 28011
32087 5 26146
31946 9 12945
16683 8 19800
26340 9 28011
19888 11 1356
13131 9 28011
22398 11 13368
1721 9 13102
32995 3 7272
28011 9 24630
13609 9 12689
26445 11 5867
2375 9 4839
14375 5 13558
12689 9 6100
12689 9 276
281 8 20257
21602 9 12362
14263 11 31394
12689 9 17867
13052 10 31951
24829 9 3354
26142 3 7251
17698 9 12689
32414 9 22640
1825 11 9417
13280 9 11886
29997 11 7999
28011 9 17808
28008 10 6008
23855 9 19116
7421 6 10121
21273 9 9634
15117 8 12920
9823 9 2336
33222 8 26736
28011 9 2018
28011 9 13384
20147 7 19888
28011 9 17470
12689 9 9208
31946 9 6578
20739 11 18174
2938 9 4812
14337 5 11648
5618 9 27015
9863 8 677
12689 9 12363
12689 9 13314
18141 11 28225
28011 9 2500
4901 11 25180
12689 9 4748
12689 9 28011
16347 7 5157
28011 9 1917
24804 2 666
12689 9 7155
102 3 7779
16478 9 12689
2599 6 16269
11213 9 23883
28991 11 11085
25554 9 12689
19956 9 6398
11012 11 28994
8061 9 21574
15627 11 7452
12689 9 12689
10931 9 15579
28011 9 30115
8660 2 22720
5440 9 12689
20987 3 21956
16224 9 30779
12362 9 21454
29564 11 31558
18079 9 17567
18714 9 6584
22729 9 28011
20939 5 11101
21574 9 28777
15265 7 31279
29504 9 28011
12689 9 5455
23651 11 23107
12689 9 18737
880 11 6537
8653 9 28011
22334 10 31444
28011 9 12689
32235 4 9231
14214 9 18353
25739 6 8623
21289 9 9273
19900 8 30079
12362 9 19384
31785 2 18116
18670 9 12289
394 11 19938
29820 9 12689
5636 6 21598
18246 9 4905
1601 8 11711
23575 9 26181
13048 9 19722
30301 2 22022
12689 9 3409
32501 9 28011
26609 9 3709
17934 6 28968
15701 9 15701
9309 9 28011
16413 11 20112
8595 9 30797
25634 11 5465
29608 9 21056
6746 9 27566
15702 11 26398
12689 9 30168
8336 11 18985
26891 9 9144
16478 9 22458
32874 11 29673
28011 9 31942
12362 9 12689
5433 6 27686
25744 9 11762
8240 9 1173
19205 6 15735
18425 9 12689
12689 9 9823
7097 11 7131
17934 9 15489
20211 11 11085
12121 9 23914
28831 5 25264
3914 9 22640
12689 9 2148
721 3 1220
3885 9 28011
28239 11 16634
906 9 7651
4491 9 9634
23449 9 32052
12689 9 12689
12689 9 28011
30513 11 22475
30269 9 3061
12689 9 26982
8414 9 19387
1533 7 29196
21672 9 4049
19538 5 11101
12289 9 16378
12200 11 17787
30797 9 16912
15565 10 15650
9509 9 13493
19953 8 24166
12289 9 12689
21726 9 14106
22138 11 31324
28011 9 16465
31311 6 33207
25315 9 24829
23490 9 28011
32235 4 15690
10796 9 12689
20585 11 11699
21273 9 9756
21291 9 7284
1810 9 31462
10872 11 4297
19756 9 28011
6008 2 32569
11643 9 14214
16368 11 14662
9634 9 19050
21841 11 25257
16718 9 28777
26853 11 15118
3354 9 6578
30360 11 8325
12689 9 23516
30337 9 10509
21312 11 24448
12689 9 18714
27727 11 2898
17433 9 4817
23463 9 22183
24055 11 2158
28011 9 31934
29637 4 1455
3717 9 22578
10931 11 27844
20513 9 12689
2875 10 12470
31123 9 21908
22876 11 1988
12689 9 14273
4014 9 16383
9509 9 29086
2484 10 17947
4039 9 18988
18988 9 28011
19128 11 24959
12794 9 21388
6160 11 18546
28011 9 29205
2185 9 27024
6858 9 14530
4647 9 3308
25599 11 16888
28011 9 12362
7375 8 9925
29864 9 12689
8252 6 668
23575 9 33191
7316 9 4193
13042 7 8142
12689 9 9634
8599 5 6942
3914 9 5440
25837 2 12299
12689 9 28011
10191 11 21966
22182 9 26036
4609 1 9907
8240 9 30513
31922 11 28777
17846 9 4163
14308 9 8315
7499 11 32863
21911 9 9711
12088 7 21697
12689 9 8184
19033 11 22990
30797 9 12689
18388 11 23641
13076 9 28011
24897 11 19049
8473 9 4647
30569 9 27024
30233 2 8034
9438 9 26162
3855 8 23258
1944 9 12689
18714 9 5157
7121 11 22816
13127 9 28011
15393 6 9479
4405 9 12689
7659 8 6011
21273 9 9943
32119 11 1282
17718 9 3060
12689 9 13551
32235 4 27094
323 9 28926
21744 5 3073
32250 9 20019
30513 11 20770
5645 9 28011
29307 11 5637
3955 9 12689
28011 9 25554
2254 9 10063
26908 11 6262
25516 9 30434
32812 6 18484
27794 9 31123
20694 11 28462
28600 9 18605
9549 5 6892
28011 9 4801
14879 9 28011
25803 9 29041
21803 6 24074
4249 9 12689
6931 11 31017
12289 9 9457
13131 9 23463
17556 10 15626
7910 9 28374
1764 7 3097
8409 9 9717
17053 8 27588
26036 9 31785
15245 7 12023
4249 9 28011
4859 11 17873
8595 9 30350
16345 11 18443
17820 9 25444
9937 7 17933
3972 9 12689
8429 3 21443
28011 9 3231
2600 10 6008
323 9 11195
23852 9 14878
897 2 18106
9669 9 33069
20366 11 21908
27104 9 12689
13359 9 12689
465 11 7785
32592 9 17418
14214 9 16378
13149 11 24
14479 9 5463
32532 5 21398
18737 9 26036
5793 11 28777
28011 9 10790
16684 9 12689
28011 9 14776
9634 9 12689
7593 7 23144
2938 9 12689
22930 6 2265
15489 9 28011
13870 11 26640
6100 9 28365
25831 10 20595
12689 9 28011
31962 11 32501
12689 9 13189
16837 11 24105
9757 9 12689
10179 11 32356
18013 9 25113
23943 6 28011
26298 9 12689
30386 9 28931
12689 9 13228
7971 5 17097
4801 9 9353
32074 11 27015
12689 9 30269
16740 11 19711
3231 9 5845
11648 8 14337
12689 9 22982
32235 4 21393
23449 9 12289
32134 9 22183
7760 11 4284
16121 9 27660
12689 9 14479
1853 8 23876
28011 9 30674
28130 9 12689
16037 8 6230
4139 9 12689
13829 11 2113
1790 9 20483
28650 9 12289
30715 11 5162
3354 9 30151
16963 9 19343
19037 7 10067
24860 9 105
30203 6 11058
16378 9 8904
15489 9 4208
28604 9 12289
15280 9 3619
31771 5 15082
7621 9 4748
7780 3 13493
28011 9 31113
12289 9 24942
19828 6 21264
30554 9 31946
23237 5 19949
4097 9 22638
7259 8 15299
12689 9 14106
12689 9 7326
30282 7 25332
6414 9 3177
4743 9 12689
25022 4 12123
3354 9 8968
20861 11 29294
18714 9 27466
3333 9 8514
9225 9 21273
7453 6 11961
2909 9 22068
12289 9 30258
24275 11 31395
15291 9 697
28011 9 12383
2639 8 9997
12689 9 28011
1077 11 32866
14479 9 12689
25330 5 33301
24427 9 6118
29475 10 20226
26800 9 11269
22183 9 1115
8003 11 29653
33104 9 906
30548 11 3114
12689 9 14504
6858 9 12289
2840 7 8429
5742 9 12961
21273 9 12689
26788 11 7805
27821 9 15489
5229 11 25267
12689 9 12689
29086 9 28011
28011 9 26982
32235 4 18249
27884 9 12689
429 11 26204
2538 9 28011
31614 5 8197
31782 9 25466
32611 11 27297
31181 9 21574
21031 11 4740
10181 9 12289
12689 9 5240
7980 8 10103
33191 9 12689
227 9 1963
12689 9 1137
27400 9 12689
22982 6 20363
12689 9 1162
3760 11 27295
10706 9 21257
30047 10 3808
12689 9 12289
12689 9 28011
3245 9 13314
14894 11 20676
12767 9 13048
791 11 30336
28011 9 23878
4092 8 14262
28011 9 3955
4944 9 2941
835 3 32206
12362 9 11213
31819 10 31793
29825 9 28011
21317 6 23457
4014 9 14530
2294 11 4757
9509 9 15212
22030 5 29498
6398 9 9225
16047 11 33046
9419 9 19544
20825 5 32691
2500 9 25196
21257 9 13667
19059 9 3965
3252 7 26001
10546 9 12362
26568 8 13957
22251 9 22251
8205 5 22708
12362 9 8009
32235 4 33310
227 9 29062
29052 6 16877
28926 9 28480
12689 9 858
8867 11 1586
12689 9 29796
4743 9 28011
20686 7 18633
2938 9 12689
8518 3 23466
25315 9 12289
4297 7 4297
28011 9 24829
7651 9 26781
5345 5 14039
12689 9 7005
3608 11 18929
28777 9 14878
29086 9 22640
3448 9 25222
8281 7 29381
32951 9 18760
28460 9 12689
24317 11 25310
12689 9 25554
12689 9 29411
13347 11 28203
12689 9 33319
1060 9 18013
28011 9 29616
20767 8 14843
26201 9 12689
26001 6 26210
8740 9 19722
20325 9 31276
18737 9 31462
32782 5 9383
6635 9 11234
21936 11 11704
10638 9 16838
4678 5 30040
287 9 21440
4581 3 4249
12289 9 12689
10887 11 18269
30749 9 8595
9513 9 12188
4208 9 10523
32949 11 12527
2803 9 12689
25905 5 10260
23131 9 26377
8798 11 14068
32977 9 28011
12689 9 33243
33115 11 4536
12689 9 26564
16681 11 11492
15165 9 1201
25315 9 16492
11275 5 6734
4249 9 3858
28136 8 23920
9208 9 28011
33296 11 32863
6547 9 12383
12289 9 4801
24013 11 14384
13989 9 24378
