33330 12
28540 9 13131
22969 0 2903
1331 9 7110
4044 0 27538
8415 9 4249
20770 9 9634
4803 0 12630
31462 9 9594
25860 9 22183
19355 0 27311
28011 9 19216
6537 0 6869
4801 9 6958
9634 9 28011
6506 5 32714
7009 9 10235
23627 5 2182
12362 9 4249
20664 5 12455
15489 9 28011
19063 0 13141
26124 9 12689
33325 7 11875
28011 9 25973
9909 8 25966
20894 9 10380
5186 10 22320
9135 9 5440
25105 9 3955
14502 0 1950
353 9 9823
18193 0 7711
28011 9 25315
30513 0 5101
4161 9 28011
18297 3 30370
19276 9 25084
12689 9 12689
30209 9 27466
27519 9 25715
30242 0 29582
12689 9 10917
25141 2 21428
15126 9 12689
24154 8 22528
4801 9 12689
9529 9 7155
26982 9 21823
11894 10 10062
21908 9 4743
1189 9 28011
28011 9 21024
10796 0 1251
12689 9 26138
30639 0 19552
12689 9 12689
30425 2 570
28011 9 19690
9118 5 4546
28011 9 29953
25337 9 28011
13706 5 9450
7354 9 9186
9634 9 21273
13131 9 938
31942 9 18325
19565 10 12826
2440 9 9531
24629 0 18903
22551 9 2402
27409 0 23612
31560 9 32488
29041 9 10197
21244 0 10547
28011 9 12383
24957 0 5732
12362 9 2375
9911 0 27591
21672 9 12689
24381 10 28444
3004 9 2670
33245 9 30785
1955 10 19828
30670 9 4994
12770 0 26561
31994 9 12689
13037 2 21709
27697 9 32250
2340 0 30012
12689 9 12689
11736 0 9455
29346 9 28011
13430 6 4560
28011 9 19149
17867 9 11147
17802 5 25025
9976 9 12689
6008 2 23326
9634 9 31123
20732 0 14788
17287 9 28011
17243 0 25741
27187 9 16585
4536 0 13641
29627 9 32975
16888 0 13903
28011 9 1112
9935 9 13493
17226 0 33317
28011 9 23599
15377 8 16451
540 9 13493
25417 2 32820
1586 9 15521
16465 9 8920
16121 9 28011
11132 9 28018
3514 3 31088
9634 9 12362
31672 5 14147
12289 9 4185
28473 1 5011
13054 9 12289
13931 0 11210
71 9 17706
8794 8 23207
11618 9 28011
4715 5 31869
12362 9 12689
129 9 28011
2792 4 9477
6398 9 28011
26383 3 31075
12689 9 28011
12362 9 4249
31994 9 6016
21412 3 13493
33313 9 28011
23490 9 12689
21908 0 18929
98 9 9353
12689 9 26442
2969 10 17867
12289 9 4748
16309 9 12689
7057 5 6363
12689 9 11157
6578 2 3702
16287 9 27821
12689 9 28011
7092 0 8078
12689 9 28011
6314 9 28011
27024 9 9464
2380 10 31382
27634 9 8968
29635 10 28251
4205 9 353
1793 0 23881
22183 9 28011
2375 9 4451
31262 0 31141
12689 9 16121
31061 9 12289
29092 0 15248
23034 9 16524
14156 8 21476
12689 9 23067
32049 9 17987
23282 0 15593
16121 9 12689
18151 0 32734
440 9 28650
28651 0 21790
32854 9 4701
6991 8 6985
14214 9 6617
27477 9 17797
30473 0 7271
25315 9 23252
5853 5 1074
14032 9 31934
32800 8 15926
27104 9 4049
13792 7 17496
29520 9 13714
12689 9 4905
33191 10 15650
10931 9 28011
12882 0 14413
5544 9 15887
2020 8 4356
16321 9 14474
21899 0 7543
28011 9 25426
12362 9 16492
25188 8 3484
12689 9 3231
3336 9 28011
8514 9 23852
7651 9 24449
15097 8 4849
12689 9 24829
16775 7 18740
3206 9 28011
21026 0 17388
12689 9 3804
28959 9 17120
16378 9 2972
12362 9 4905
7358 5 24290
4900 9 28365
12018 4 5332
12689 9 32049
11508 3 26377
12480 9 5618
25710 0 16221
27024 9 12689
19072 9 19384
5491 9 12689
21677 5 3893
28011 9 2254
17179 8 4442
12689 9 18081
12689 9 28011
8414 9 12689
12689 9 7695
22542 8 9889
24093 9 24529
18738 9 30512
8595 9 17291
25953 9 20291
14896 10 25837
18929 9 30674
9082 5 11326
446 9 4433
19072 9 7306
22282 0 27899
28011 9 5845
2462 0 14791
17805 9 28011
20805 9 27559
28011 9 4654
7535 0 21099
19276 9 12689
10135 0 28883
4801 9 31946
22196 8 23479
11712 9 28011
19050 9 28011
25941 8 31480
12689 9 23148
1735 0 6031
12689 9 18013
2375 9 12689
30278 0 27295
9634 9 12689
4712 2 13854
12289 9 2446
17698 9 1326
12689 9 10846
21672 9 1451
19728 0 27331
7336 9 32861
33311 9 30269
22091 8 20956
10846 9 30350
31676 8 22521
3124 9 10509
13485 8 27942
30726 9 30762
20797 0 5519
5564 9 2375
30743 0 14067
9329 9 16742
13168 0 16596
1112 9 14530
16093 9 27024
19790 10 6008
28011 9 9509
23575 9 32506
22468 0 89
19804 9 2375
12689 9 13131
29094 0 31044
12487 9 9320
22131 0 24197
6578 9 13832
24254 0 30566
14703 9 9015
25710 0 30455
21462 9 28011
31775 0 13753
29656 9 12689
15650 2 23252
12289 9 13131
30286 0 2007
23490 9 12689
23825 7 10631
28650 9 11846
13366 10 3808
25197 9 25315
339 7 26843
12689 9 31841
15489 0 18799
24829 9 12689
9692 10 25837
20227 9 14308
29673 9 31393
30183 9 28664
28011 9 4743
12289 9 25222
31515 0 25779
24303 9 4801
1765 9 25315
24960 0 7620
18013 9 30258
18094 0 27408
31348 9 26244
23291 10 6008
8206 9 12689
8432 0 20182
12689 9 18021
19690 8 8706
1310 9 14837
9754 6 28943
9634 9 18471
20207 9 15368
24437 0 27624
20942 9 25524
23034 0 2285
17930 9 27226
25334 5 31832
23575 9 4249
9191 7 29086
6100 9 23844
3913 9 9397
17055 0 2381
12689 9 27519
28540 9 27035
24303 0 8435
8595 9 13131
30378 7 30378
13832 9 3060
16838 6 33067
30953 9 22296
20154 0 18505
29826 9 12794
2689 6 11975
18269 9 18079
22750 5 27767
10235 9 3333
15492 10 31951
3858 9 29725
9183 7 7184
2375 9 12188
31785 2 31141
5742 9 12689
13496 0 1708
28011 9 9634
12689 9 7155
3405 9 13029
2787 0 10568
22037 9 9634
19828 6 5552
30512 9 27844
5489 8 15145
3405 9 3569
12689 9 32176
32595 3 27536
29750 9 13833
12689 9 13313
27685 3 25129
8523 9 17054
4937 0 25110
28011 9 19063
4249 0 3125
12794 9 12689
29793 9 14807
3273 9 14858
26470 5 10137
2375 9 12689
12994 0 21283
19000 9 6901
23066 10 15650
26442 9 906
12689 9 9509
29793 9 19722
13427 8 33291
9823 9 3577
12340 9 28664
20224 6 26342
7858 9 15455
13666 8 14578
12689 9 21280
8920 9 30726
31832 8 12382
12689 9 4039
10157 8 32003
29821 9 28011
1112 9 12712
2254 9 13832
31979 9 1115
25058 8 26815
18242 9 28011
25794 5 12208
12074 9 6701
3245 9 4801
4553 0 9436
16121 9 12689
22031 0 6070
858 9 19033
2467 3 26124
13037 9 15450
21753 0 6357
4647 9 13750
25472 0 9425
27599 9 12289
10624 5 281
25084 9 12689
3354 9 6578
13279 8 27462
5440 9 10252
23578 7 20933
5242 9 5491
2938 9 12946
5406 0 31872
24909 9 14067
23282 0 32165
9634 9 19211
17254 8 2790
19804 9 9634
7045 8 18694
21370 9 6385
25171 0 14150
12289 9 25160
27794 9 31842
22014 1 5273
29311 9 3996
13368 0 22398
13455 9 30941
31785 2 17624
12689 9 20168
28462 2 5340
23252 9 2254
12585 1 7374
12689 9 6100
24396 9 28011
4405 9 2402
23667 9 8466
3300 0 10143
7719 9 21984
32957 10 28444
18013 9 15794
2360 5 9364
13342 9 12689
28585 0 32659
2708 9 12689
12689 9 14384
11506 8 24036
15379 9 14878
10473 0 689
7145 9 18737
12689 9 27583
14470 10 30425
28777 9 1498
23004 9 28011
9194 6 30214
28011 9 29367
2648 9 17418
9859 0 18953
21273 9 32892
20226 2 23813
15690 9 9756
7258 9 25658
27405 0 20077
18951 9 9634
25170 0 16287
12689 9 22617
18304 2 6879
22427 9 16363
17925 0 4845
17798 9 21462
30743 0 19871
13236 9 33219
4801 9 9262
9108 0 9160
28011 9 18269
25498 0 21141
1411 9 13796
9953 7 30760
32501 9 14214
9766 2 15869
12689 9 9792
13314 0 5288
3697 9 14319
5040 5 23895
28011 9 16737
18130 5 24048
28011 9 23776
22188 0 23148
21321 9 18737
27015 9 28011
6008 2 19108
27226 9 13131
18279 0 29440
28011 9 9823
23040 1 9423
20095 9 14543
19296 9 25554
11375 7 4005
29614 9 4615
18886 8 7317
14878 9 12289
20376 7 20881
16492 9 4900
22622 9 18269
30269 6 16143
175 9 12689
33326 0 32394
12794 9 536
13877 5 947
18714 9 21907
4208 9 27892
21372 0 27239
19464 9 16121
10582 0 5336
1944 9 17307
13811 6 10821
5157 9 18714
8670 0 7170
28011 9 32592
1501 7 12002
16268 9 29656
28011 9 11800
28011 9 21192
11691 5 24219
16777 9 12689
8466 9 23855
32636 0 3220
28011 9 19063
27176 9 27844
32235 4 21068
3354 9 16600
25903 3 29221
12689 9 385
16084 5 9391
23466 9 12383
29168 5 32459
2375 9 9457
32592 9 31065
7951 10 6578
27386 9 28011
9634 9 28011
12308 7 20535
4633 9 28011
32087 5 26146
31946 9 12945
16683 8 19800
26340 9 28011
13131 9 28011
1721 9 13102
32995 3 7272
28011 9 24630
29529 0 32661
13609 9 12689
2375 9 4839
14375 5 13558
12689 9 6100
29657 0 26558
12689 9 276
281 8 20257
21602 9 12362
12689 9 17867
13052 10 31951
24829 9 3354
26142 3 7251
17698 9 12689
13610 0 25463
32414 9 22640
13280 9 11886
28011 9 17808
28008 10 6008
23855 9 19116
7421 6 10121
21273 9 9634
15117 8 12920
9823 9 2336
33222 8 26736
28011 9 2018
21824 0 30642
28011 9 13384
20147 7 19888
28011 9 17470
23466 0 16287
12689 9 9208
9781 0 19143
31946 9 6578
2938 9 4812
14337 5 11648
5618 9 27015
9863 8 677
12689 9 12363
728 0 30836
12689 9 13314
28011 9 2500
12689 9 4748
7937 0 867
12689 9 28011
16347 7 5157
28011 9 1917
24804 2 666
12689 9 7155
102 3 7779
16478 9 12689
2599 6 16269
11213 9 23883
25554 9 12689
1683 0 33211
19956 9 6398
8061 9 21574
12689 9 12689
1176 0 33229
10931 9 15579
14551 0 21672
28011 9 30115
8660 2 22720
5440 9 12689
20987 3 21956
16224 9 30779
11256 0 19299
12362 9 21454
18079 9 17567
9276 0 10350
18714 9 6584
433 0 23744
22729 9 28011
20939 5 11101
21574 9 28777
15265 7 31279
29504 9 28011
1735 0 23187
12689 9 5455
12689 9 18737
8653 9 28011
22334 10 31444
28011 9 12689
32235 4 9231
14214 9 18353
25739 6 8623
21289 9 9273
19900 8 30079
12362 9 19384
31785 2 18116
18670 9 12289
29820 9 12689
5636 6 21598
18246 9 4905
1601 8 11711
23575 9 26181
27265 0 5372
13048 9 19722
30301 2 22022
12689 9 3409
32157 0 414
32501 9 28011
7093 0 6901
26609 9 3709
17934 6 28968
15701 9 15701
5197 0 194
9309 9 28011
8595 9 30797
29608 9 21056
24285 0 19795
6746 9 27566
12689 9 30168
26891 9 9144
31664 0 28107
16478 9 22458
28011 9 31942
2262 0 22238
12362 9 12689
5433 6 27686
25744 9 11762
32440 0 17336
8240 9 1173
19205 6 15735
18425 9 12689
13252 0 2830
12689 9 9823
17934 9 15489
12121 9 23914
28831 5 25264
3914 9 22640
18737 0 25009
12689 9 2148
721 3 1220
3885 9 28011
906 9 7651
20814 0 21554
4491 9 9634
17256 0 31875
23449 9 32052
19563 0 17118
12689 9 12689
19314 0 14758
12689 9 28011
30269 9 3061
23045 0 12839
12689 9 26982
2953 0 16484
8414 9 19387
1533 7 29196
21672 9 4049
19538 5 11101
12289 9 16378
30797 9 16912
15565 10 15650
9509 9 13493
19953 8 24166
12289 9 12689
25472 0 13417
21726 9 14106
28011 9 16465
31311 6 33207
25315 9 24829
20670 0 4624
23490 9 28011
32235 4 15690
10796 9 12689
21273 9 9756
29421 0 24987
21291 9 7284
24234 0 3084
1810 9 31462
19756 9 28011
6008 2 32569
11643 9 14214
9634 9 19050
16718 9 28777
3354 9 6578
12689 9 23516
25070 0 16192
30337 9 10509
12689 9 18714
17433 9 4817
15579 0 8327
23463 9 22183
28011 9 31934
29637 4 1455
3717 9 22578
20513 9 12689
2875 10 12470
31123 9 21908
12689 9 14273
15295 0 2434
4014 9 16383
23148 0 1555
9509 9 29086
2484 10 17947
4039 9 18988
14976 0 28905
18988 9 28011
12794 9 21388
28011 9 29205
9244 0 18231
2185 9 27024
9559 0 789
6858 9 14530
23413 0 30504
4647 9 3308
28011 9 12362
7375 8 9925
29864 9 12689
8252 6 668
23575 9 33191
23282 0 32000
7316 9 4193
13042 7 8142
12689 9 9634
8599 5 6942
3914 9 5440
25837 2 12299
12689 9 28011
22182 9 26036
4609 1 9907
8240 9 30513
17846 9 4163
13714 0 12614
14308 9 8315
21911 9 9711
12088 7 21697
12689 9 8184
30797 9 12689
13076 9 28011
8473 9 4647
13992 0 27110
30569 9 27024
30233 2 8034
9438 9 26162
3855 8 23258
1944 9 12689
4249 0 31878
18714 9 5157
13127 9 28011
15393 6 9479
4405 9 12689
7659 8 6011
21273 9 9943
17718 9 3060
18935 0 17683
12689 9 13551
32235 4 27094
323 9 28926
21744 5 3073
32250 9 20019
5645 9 28011
3955 9 12689
17256 0 26932
28011 9 25554
6191 0 11846
2254 9 10063
25516 9 30434
32812 6 18484
27794 9 31123
28600 9 18605
9549 5 6892
28011 9 4801
29660 0 13349
14879 9 28011
16940 0 15006
25803 9 29041
21803 6 24074
4249 9 12689
12289 9 9457
15284 0 2821
13131 9 23463
17556 10 15626
7910 9 28374
1764 7 3097
8409 9 9717
17053 8 27588
26036 9 31785
15245 7 12023
4249 9 28011
8595 9 30350
17820 9 25444
9937 7 17933
3972 9 12689
8429 3 21443
28011 9 3231
2600 10 6008
323 9 11195
9310 0 8487
23852 9 14878
897 2 18106
9669 9 33069
27104 9 12689
8108 0 22416
13359 9 12689
32592 9 17418
1691 0 5113
14214 9 16378
14479 9 5463
32532 5 21398
18737 9 26036
28011 9 10790
16044 0 20206
16684 9 12689
24851 0 10036
28011 9 14776
14398 0 16919
9634 9 12689
7593 7 23144
2938 9 12689
22930 6 2265
15489 9 28011
6100 9 28365
25831 10 20595
12689 9 28011
12689 9 13189
9757 9 12689
18013 9 25113
23943 6 28011
26298 9 12689
26296 0 27943
30386 9 28931
21863 0 8718
12689 9 13228
7971 5 17097
4801 9 9353
12689 9 30269
3231 9 5845
11648 8 14337
12689 9 22982
32235 4 21393
23449 9 12289
30604 0 6561
32134 9 22183
16121 9 27660
4833 0 4244
12689 9 14479
1853 8 23876
28011 9 30674
6003 0 25070
28130 9 12689
16037 8 6230
4139 9 12689
1790 9 20483
7397 0 10880
28650 9 12289
3354 9 30151
16119 0 11244
16963 9 19343
19037 7 10067
24860 9 105
30203 6 11058
16378 9 8904
17842 0 16126
15489 9 4208
23282 0 7085
28604 9 12289
29783 0 19164
15280 9 3619
31771 5 15082
7621 9 4748
7780 3 13493
28011 9 31113
23277 0 5495
12289 9 24942
19828 6 21264
30554 9 31946
23237 5 19949
4097 9 22638
7259 8 15299
12689 9 14106
14155 0 6424
12689 9 7326
30282 7 25332
6414 9 3177
23187 0 15345
4743 9 12689
25022 4 12123
3354 9 8968
18714 9 27466
7991 0 26026
3333 9 8514
22031 0 23518
9225 9 21273
7453 6 11961
2909 9 22068
11807 0 26604
12289 9 30258
15291 9 697
23413 0 24548
28011 9 12383
2639 8 9997
12689 9 28011
14479 9 12689
25330 5 33301
24427 9 6118
29475 10 20226
26800 9 11269
29094 0 20562
22183 9 1115
33104 9 906
12689 9 14504
14781 0 26561
6858 9 12289
2840 7 8429
5742 9 12961
385 0 14711
21273 9 12689
27821 9 15489
12689 9 12689
32986 0 10330
29086 9 28011
9784 0 3348
28011 9 26982
32235 4 18249
27884 9 12689
2538 9 28011
31614 5 8197
31782 9 25466
31181 9 21574
10181 9 12289
6993 0 1560
12689 9 5240
7980 8 10103
33191 9 12689
19377 0 18397
227 9 1963
10227 0 32208
12689 9 1137
12221 0 12558
27400 9 12689
22982 6 20363
12689 9 1162
10706 9 21257
30047 10 3808
12689 9 12289
20925 0 4437
12689 9 28011
8119 0 11742
3245 9 13314
12767 9 13048
28011 9 23878
4092 8 14262
28011 9 3955
24960 0 20225
4944 9 2941
835 3 32206
12362 9 11213
31819 10 31793
29825 9 28011
21317 6 23457
4014 9 14530
9509 9 15212
22030 5 29498
6398 9 9225
9419 9 19544
20825 5 32691
2500 9 25196
8437 0 26206
21257 9 13667
22617 0 30851
19059 9 3965
3252 7 26001
10546 9 12362
26568 8 13957
22251 9 22251
8205 5 22708
12362 9 8009
32235 4 33310
227 9 29062
29052 6 16877
28926 9 28480
1216 0 7158
12689 9 858
12689 9 29796
4536 0 21113
4743 9 28011
20686 7 18633
2938 9 12689
8518 3 23466
25315 9 12289
4297 7 4297
28011 9 24829
8355 0 30830
7651 9 26781
5345 5 14039
12689 9 7005
28777 9 14878
30358 0 26443
29086 9 22640
27116 0 6097
3448 9 25222
8281 7 29381
32951 9 18760
29092 0 15834
28460 9 12689
12689 9 25554
21824 0 4710
12689 9 29411
12689 9 33319
24816 0 3441
1060 9 18013
6559 0 11181
28011 9 29616
20767 8 14843
26201 9 12689
26001 6 26210
8740 9 19722
