33330 12
22516 0 30955
13998 7 22478
25203 0 16001
12689 9 12689
33088 11 2370
28011 9 14837
6578 9 12689
8936 9 12689
12689 9 12383
27420 9 26564
12689 9 25821
23252 9 12289
7563 11 9634
19050 9 15579
10529 5 15661
15794 0 24323
14089 6 8586
3060 9 13551
18223 6 31094
13375 9 27477
4161 9 28011
5182 9 2649
12689 9 17698
5987 11 18951
2375 9 12689
12689 9 4249
15284 11 28651
25902 9 14815
30269 9 25222
6100 9 31979
10771 9 12689
6100 9 31994
32019 11 24547
4806 7 10067
6008 2 12551
29163 5 23471
16247 5 26568
11618 9 7258
8872 9 2708
15969 9 12689
20908 9 26036
12689 9 12689
8318 11 6098
12689 9 440
18988 0 6431
3914 9 25156
18181 9 12689
15375 9 27466
12689 9 12689
20877 9 6100
12689 9 7627
7983 8 5254
6274 5 20152
9285 0 28669
31907 11 20655
5420 9 28011
21273 9 33311
26688 0 17632
9634 9 28011
8968 9 28011
10285 5 20419
32636 0 12075
22966 5 29147
16699 9 31109
9509 9 13832
13832 9 12689
26568 8 3024
1479 11 25172
6954 9 27306
14582 9 28011
4249 0 7095
12689 9 3697
26061 8 7226
4405 0 10568
4237 11 29418
12289 9 30797
21667 9 12689
842 11 30695
15897 10 25417
10023 11 22031
12882 0 22045
25338 5 20557
26138 9 12689
30398 7 28287
12689 9 16121
29760 9 12689
28011 9 17748
7057 9 4874
4039 9 11213
4896 9 211
30571 11 3916
14345 11 21937
2708 9 12289
12689 9 24651
9624 9 4089
13579 0 17289
13359 9 323
3477 0 33173
15067 11 2503
20885 11 23934
28011 9 29009
4866 9 20917
27504 7 14516
7096 5 22620
17139 9 19211
3696 11 20072
7651 9 9397
21388 9 15880
28011 9 28011
29385 9 12689
31819 9 21908
4801 9 12289
18898 0 19457
27669 9 31946
29086 9 1326
9634 9 16287
15607 3 31075
15117 8 25124
15424 0 8206
6950 9 12689
25710 0 15903
17798 9 28011
12689 9 866
22423 8 10522
15794 9 866
12289 9 28011
1326 9 12689
24647 8 21162
12689 9 4801
29476 8 18757
11954 3 32636
7405 7 29385
4433 9 12689
28011 9 6835
28777 9 6927
21381 11 18929
28011 9 9557
12689 9 12289
28011 9 28011
28011 9 17261
1169 11 10227
16130 9 12289
20814 0 1178
28540 9 353
22286 10 30425
2938 9 12689
20906 9 33191
15521 9 1623
26203 3 23601
2078 11 423
28011 9 8466
5606 9 12689
4439 11 16496
30608 10 17867
10509 9 6613
28634 11 30672
5703 0 20157
12689 9 906
30741 8 16393
28011 9 30028
15411 0 6522
22757 6 597
33191 9 4801
202 9 30645
17254 4 15383
30414 0 23562
13604 11 1780
7258 9 1500
10287 2 11983
25084 9 14815
23729 9 2648
2345 11 9244
2528 9 19753
28011 9 6186
3697 9 12362
2362 11 13252
31903 9 29411
26124 9 28011
31152 9 12689
14110 9 8670
28011 9 12689
26779 6 19386
4164 3 9276
12689 9 14214
4819 0 610
17816 9 28011
28011 9 16093
5465 9 3354
20549 9 8409
18910 0 15137
15349 0 14109
8693 11 18163
28011 9 29041
20911 11 22163
30758 9 12689
29743 10 31444
7808 9 10062
29608 9 4039
9285 0 19063
22641 1 23306
4647 9 6617
6697 0 29194
12689 9 26982
21673 0 15361
16492 9 7651
25920 0 25507
12689 9 9149
32951 9 7306
32981 8 26575
8850 0 31566
10760 11 9907
25634 6 21570
4838 9 13785
3004 9 16377
10017 10 20226
32427 11 9433
28407 0 19501
2137 9 21335
18377 7 25055
21847 9 9237
21899 0 7543
13236 9 19204
9634 9 5440
21622 11 9854
6112 9 12689
12383 9 29793
20276 0 20213
25354 8 2313
30409 11 22782
4185 9 3914
31909 9 14214
1119 11 5470
6314 9 16093
193 9 33225
28011 9 5440
22435 9 12689
2091 6 4376
2671 6 21658
9756 9 1067
28011 9 28011
12689 9 16458
25084 9 12689
22257 0 17610
9634 9 30269
25631 9 12689
3612 0 32898
29953 9 4839
9285 0 28468
24912 7 18704
17748 9 4885
18298 0 1980
23490 9 12689
3336 9 263
650 11 9008
19130 9 23372
31920 11 5281
27282 11 30384
12689 9 20947
31672 11 24839
8465 0 7729
7695 9 12689
23390 9 28011
23411 9 28011
17698 9 12362
464 11 20844
17630 9 28011
27325 11 28000
3981 11 23781
12689 9 12149
5670 8 19755
25514 9 4433
14026 0 11375
4547 11 16044
32440 0 3008
6762 11 30639
18988 9 32942
24507 9 22567
18976 9 22918
8177 9 14214
6343 11 26640
25070 0 14464
12689 9 7952
22679 9 18514
32976 7 30269
31129 9 28011
29394 11 9463
28011 9 13048
348 11 13453
6403 11 9057
18162 9 4401
1368 11 10291
9244 0 13577
7591 9 28011
19665 7 4318
12368 0 16882
27959 5 29051
31714 11 26795
17361 11 8850
11588 11 1780
19343 9 17748
7618 9 12115
12289 9 17307
8407 9 12689
21667 9 25660
32808 11 12675
1434 9 7016
15955 7 31346
28316 11 3919
25107 0 20678
27024 9 9225
7763 0 14837
27861 9 19690
4633 9 28011
4647 9 9329
29164 11 5463
12791 6 20327
21672 0 1540
12689 9 2375
13666 8 14985
8967 11 11156
19211 9 23200
25973 9 26036
5880 11 5983
9190 7 5356
6902 9 3231
26639 9 15489
17082 8 28114
8820 3 4695
18580 0 23398
31153 5 10663
22406 2 201
25070 0 20883
15872 8 20879
28011 9 27892
30483 2 9431
13314 0 32736
6578 9 6980
28011 9 9634
8582 10 20226
31477 9 29086
31393 9 1112
266 9 6578
2955 9 23451
24829 9 11193
28011 9 25358
4156 8 14080
6100 9 2750
24684 9 9634
9634 9 19211
29760 0 20958
24555 7 26915
1944 9 21984
6578 9 10907
27669 9 9149
3954 9 9634
9954 9 24629
22236 11 1862
28011 9 13102
12689 9 15579
1352 1 29970
28011 9 7525
27188 11 19933
125 2 20275
6940 9 23385
12689 9 13048
23780 0 33250
11058 9 12689
28011 9 25714
31940 9 3614
3127 1 13640
20192 8 1986
24911 9 27187
20455 3 32636
24783 0 29041
5502 6 271
12865 0 23066
568 0 27310
28664 9 11725
20116 5 32218
23891 11 7131
12689 9 16161
3871 1 29715
12289 9 12689
30281 9 7808
19217 11 6262
4638 0 1927
32440 0 8930
31370 7 31725
32250 9 31946
30281 9 5127
4477 11 18929
10197 9 28011
27844 9 20268
18053 11 32382
25964 9 22982
2499 9 28011
32863 0 21182
28011 9 12689
8240 9 31753
535 9 13741
6447 11 20844
12689 9 28011
11044 9 24942
21273 9 28011
21772 6 9663
10720 11 5391
15927 9 12689
12689 9 24517
7696 0 14481
23619 5 3666
9634 9 13168
24829 9 28011
32050 0 15030
25140 8 17134
12289 9 14530
28480 9 3354
12689 9 227
13236 9 32592
23372 11 21917
32416 9 19986
1486 9 14420
18193 0 32948
12038 10 897
21726 9 17698
24700 11 13448
13769 3 13493
8402 9 8402
2440 9 6361
26952 7 21413
6414 9 28011
6927 9 28011
6578 9 12689
12016 9 24012
28011 9 12689
12689 9 28777
28011 9 12289
4205 9 7184
28011 9 385
8912 9 28011
26045 11 4847
30128 0 16698
30509 11 28189
10796 0 28576
4955 6 32048
1172 11 6079
9758 6 3472
18557 9 536
1264 9 28011
28011 9 1465
12689 9 4408
14634 9 4839
13131 9 27669
13794 9 9634
32843 11 14662
10230 0 14854
28011 9 26036
3488 9 14214
21309 0 23591
26201 9 12390
13431 11 23242
27732 7 6517
23502 5 4450
3245 9 4185
15632 6 30558
8717 11 2209
32168 0 31907
8007 5 2368
26524 9 6954
13667 0 9839
1189 9 16309
12689 9 20895
16121 9 6908
24685 0 2483
12689 9 12689
29812 10 6578
15809 9 4647
10598 0 8206
23597 0 5740
26206 10 20226
20581 9 28011
629 11 30876
18929 9 28540
24250 5 801
10197 9 10904
19079 0 24501
3455 11 32772
12955 0 26241
12689 9 6100
21123 9 30779
9973 0 29292
28011 9 16103
13210 9 12689
23883 9 33319
9788 11 15996
4801 9 12689
9017 0 26475
14295 7 16458
21416 0 24638
3828 8 1426
2635 11 22383
8011 0 3105
7080 7 14059
7808 9 13049
21908 9 8936
4249 9 12362
10169 5 26568
21454 9 30272
6162 5 16303
12689 9 8466
32414 9 12689
12289 9 28011
11291 7 11429
323 9 28011
15176 10 14902
12689 9 28011
12289 9 12689
27384 0 11196
4137 8 20282
2542 7 26001
4801 11 11029
2150 10 8665
28011 9 13410
98 2 26604
10952 5 27726
25835 0 27189
6853 8 28689
4185 7 11955
18580 0 22234
48 9 4491
32622 11 1815
12545 0 32864
28011 9 16070
8953 10 20226
28011 9 227
7794 9 4801
18208 8 15615
13889 7 10067
21273 9 12689
155 0 4721
12689 9 28011
12387 11 29307
28011 9 12689
5289 11 2900
10846 9 20410
3525 7 5025
28487 7 9193
23282 0 23002
6578 9 17944
9668 11 14965
12689 9 23965
20384 10 31785
6008 2 7762
16989 0 14399
32948 9 7452
21273 9 32254
10491 9 9634
24839 0 19107
11645 3 16646
28011 9 3955
4801 9 11204
17807 9 19211
8030 8 13729
21934 5 13276
11807 0 32749
28011 9 29411
385 9 16699
10950 5 6892
8466 9 906
25070 9 5639
20501 8 32613
11762 9 98
12289 9 28011
28011 9 12689
12689 9 31946
7553 5 17336
13548 10 31785
26357 9 27798
16387 6 9537
10252 9 28011
25315 9 12289
1963 9 20894
16465 9 14184
12720 0 14032
18891 11 19312
21981 0 1362
2421 3 24506
17798 9 8177
16782 10 25837
28011 9 11695
21779 11 22031
22137 0 9428
12689 9 19958
23461 11 24213
12689 9 28938
12678 0 21339
2142 11 32863
32384 0 29924
4917 9 18201
21907 9 25559
22640 9 19480
16339 0 2279
16699 9 28011
12689 9 3354
4032 0 20322
2792 4 21245
3251 5 26568
19059 9 25545
21985 0 13799
15355 11 15487
20772 9 25113
10320 0 7388
21907 9 6314
20844 0 9026
28777 9 22073
11491 11 13883
30663 11 25070
33311 0 10606
19027 11 20019
28264 3 18376
12689 9 11269
12689 9 12689
6927 9 866
947 8 13877
12289 9 4694
33031 9 12689
17036 9 28011
17322 3 4249
28011 9 28011
23575 9 12689
20513 9 19211
22796 9 27892
16044 0 29590
13006 5 31128
12689 9 8466
4536 0 26666
33191 9 15107
27844 9 28011
20908 9 28011
16880 9 28011
19276 9 12689
11736 2 19920
1523 9 25170
8973 8 15920
12689 9 4801
24547 0 2762
3448 9 1944
1458 11 6234
12289 9 4801
21381 9 28011
8414 9 17748
12689 9 12689
1337 11 1691
25582 0 23773
16895 0 8503
2849 5 29640
28589 9 28589
12689 9 17698
9769 0 3336
29906 11 5694
14049 9 906
8011 0 5252
11412 6 29447
9667 11 17017
27832 0 17144
19010 0 26608
2327 9 3972
5731 9 32660
27362 9 7910
7979 8 14193
21948 9 11106
27844 9 28011
3335 11 31262
12289 9 12000
15764 0 20274
31609 5 24389
18737 9 839
29052 6 32296
30755 9 28011
25222 9 28011
26211 0 21139
12689 9 31061
12188 9 32592
7982 6 2750
22971 6 22249
28011 9 23094
31017 9 4801
26779 3 13603
18815 11 16044
4666 8 2808
27210 11 20652
13459 11 30981
28011 9 7563
14386 9 12689
471 9 14879
1836 8 5177
4052 0 13865
5846 6 11217
21309 0 8266
10165 11 22568
12689 9 9634
22037 9 4470
24559 11 18135
1487 7 5546
18436 7 13673
17226 9 71
19912 8 30005
12689 9 12689
877 5 2788
3405 0 18592
19568 9 243
2174 6 1679
28600 9 23855
14530 9 10340
858 9 3354
7603 11 15003
16121 9 12362
25043 11 33024
18033 5 478
20814 0 4887
7183 9 28011
28011 9 906
4695 0 8820
30063 1 16182
12689 9 18219
32119 11 26432
2375 9 30726
27601 11 1223
13131 9 23041
26939 5 32811
10580 9 3336
3614 6 15876
12689 9 21672
27697 9 33319
28011 9 12689
8041 9 12689
25937 9 6032
15862 11 30739
23365 11 7693
25837 2 17329
7796 11 28482
12689 9 12689
20291 8 23495
4499 10 31951
20971 0 28365
30930 8 20288
27669 9 4801
30552 11 31053
26027 11 2000
27477 9 12689
10227 9 33211
18951 0 12526
6900 9 28011
32382 0 18053
24839 0 6752
2528 0 27350
13989 9 7808
31784 11 17555
26946 9 24023
25750 3 4249
8041 9 28011
7497 11 32863
9285 9 12678
7808 9 1326
24478 3 21443
12016 9 12689
29311 9 13493
8357 11 6537
15122 11 8917
1112 9 12188
1207 9 12689
9847 0 12949
26338 7 15393
873 6 13763
12631 8 22172
4249 0 7046
13052 3 21956
2162 8 12220
1127 9 6398
30797 9 29092
18056 0 20518
28011 9 29868
23612 9 12689
20546 5 11504
5906 9 12689
29951 8 28900
13290 5 26568
9507 0 17345
14658 1 15455
13989 9 12689
30480 11 1722
28635 0 29097
3269 0 29788
21057 9 23852
227 9 13741
7182 10 25837
7607 11 15047
8518 9 12689
29588 7 29588
13632 0 19204
30275 9 24101
3983 0 27938
19211 9 22324
26414 11 16626
89 0 13817
7745 10 28444
31311 9 28011
5705 1 26422
19233 11 16769
15136 9 28011
31731 11 25070
15160 0 14754
30258 9 2375
15313 0 2864
28011 9 906
22648 9 16968
24811 0 2468
21892 9 16737
2375 9 3902
12689 9 4532
4917 9 4801
20795 0 6123
28011 9 3694
10060 11 32562
26625 11 12882
16129 10 31332
28424 1 20093
9634 9 21241
12689 9 3231
22724 0 17229
25504 9 28011
16048 9 25779
20884 9 858
2567 0 32181
27719 8 21457
8206 0 31262
1599 3 4249
2792 9 4014
15579 9 16718
4433 9 28486
2284 7 7453
30852 0 13426
26203 11 30511
13832 9 12289
12689 9 12289
31195 11 24864
30537 10 30937
16718 9 25156
25197 9 30785
12940 9 24696
11388 5 20767
1056 11 7246
12289 9 6100
28011 9 19059
14603 11 25741
26352 0 14965
2375 9 12689
28011 9 19568
12289 9 6954
7816 7 12080
16935 11 17474
13493 9 10907
30273 10 14104
12391 9 18356
28011 9 12689
6100 9 21599
6578 9 12689
11631 11 8850
21273 9 9634
19357 0 32533
22256 0 8814
438 9 12289
11069 0 31448
25070 0 1263
30628 9 20734
25953 9 10227
20958 9 28011
21210 0 10100
15650 2 5127
14837 7 13503
6314 9 10596
26640 9 28011
3354 9 12689
31191 2 21932
20729 9 31311
23559 7 20870
19479 5 27698
31260 5 21003
24325 11 26198
31794 6 6534
20226 2 6088
32281 0 14215
12289 9 12689
8867 11 12034
4919 0 5973
31064 9 21257
2973 11 20631
3231 9 4014
1364 9 15887
28011 9 1162
125 2 3466
3016 11 13714
17048 8 32934
22918 0 5220
25660 0 3532
14214 9 15579
15354 11 12763
16777 9 5354
5606 9 2102
13189 9 12689
12689 9 12689
23205 7 23864
27109 11 7211
11665 11 19973
5237 0 4804
17053 8 28602
13685 5 160
14956 10 8323
7253 8 20644
21280 0 27545
20135 11 15581
28011 9 10596
230 9 1127
13493 0 13001
7303 11 26795
8522 8 4511
4249 9 12689
14679 0 4531
21057 0 15049
4249 9 19293
28011 9 30985
71 9 12689
25902 9 30258
26124 9 4066
28011 9 12689
5820 10 19334
17748 9 28051
13559 11 30269
9328 7 29051
12689 9 12689
26295 0 19665
26001 9 12689
20555 9 28777
32058 0 18986
33319 9 12689
7947 9 21021
2049 11 23916
31129 9 4748
5207 3 4182
4193 9 19211
12016 9 28011
23997 11 31394
13714 0 30876
28011 9 28011
9634 9 21273
3885 9 25974
11186 9 3231
31523 7 1825
20513 9 8151
8968 9 4014
18142 11 10429
33046 9 4249
27892 9 12689
31137 11 13714
298 5 6959
16919 0 26581
17241 10 23149
26933 5 281
11800 9 11193
13478 10 17049
22816 0 1421
28011 9 3021
28462 2 6298
28011 9 32200
2534 11 11854
24956 0 28005
15295 0 26811
27454 9 28011
18573 11 144
6290 1 717
13755 9 28011
10038 9 12689
21414 7 25794
23572 11 1296
27804 11 30762
17226 9 12689
28011 9 16377
12689 9 12362
9457 9 23252
12794 9 12689
6190 5 14869
31055 11 13444
29086 9 12689
8240 9 8759
2248 8 21866
6592 9 7223
7563 9 12289
18714 9 14214
16224 9 3697
21057 9 8595
22001 8 771
33311 9 12689
9429 9 12689
19425 11 15331
31411 7 22764
17921 11 15471
22029 11 9745
27612 9 9015
14693 11 8868
29953 9 12689
19808 9 30446
19386 9 27512
26323 7 26295
3972 9 18322
8372 9 540
22724 0 13668
15096 6 22858
30726 9 28011
5742 9 12689
4809 11 2487
21273 9 9634
23089 11 5025
25964 9 4185
10498 0 20702
11819 0 27155
23102 9 16963
32977 9 12689
21908 9 28011
5463 9 32040
30049 0 33254
14759 8 29693
7233 9 4743
3455 5 32726
21321 9 28011
23612 9 6927
31462 9 15834
12845 11 25945
28011 9 12362
28428 9 17611
12689 9 23102
17413 8 22358
8177 9 6930
4398 0 12416
22584 0 4100
27141 2 27073
23635 10 6008
26124 9 29534
32499 3 13493
12689 9 18331
17698 9 12689
20513 9 25156
28011 9 10846
12689 9 7022
31143 9 28777
5608 8 5651
8335 7 1339
4014 9 12689
11807 0 12843
11280 9 16963
14662 0 9641
18929 9 12689
18770 5 14087
9144 9 11462
24363 0 9228
22311 11 22031
31075 9 28011
11559 9 7124
9593 11 2522
1707 10 25837
26036 9 4633
33181 0 12810
16646 0 14881
30647 1 23496
16121 9 12689
12689 9 6908
12289 9 25902
21323 5 14955
12575 11 1184
12689 9 30168
25829 0 12758
12564 11 15966
28011 9 29117
24877 9 32528
12689 9 23639
10966 11 15362
9550 9 12689
12689 9 27844
25222 9 30258
2628 0 9433
29038 9 19415
23667 9 18670
23729 11 28468
12689 9 4437
31951 2 10775
12689 9 25635
19059 0 30049
26263 8 28907
18988 9 31285
2635 0 23033
22890 0 22610
6100 0 20001
22159 9 3354
21524 6 22470
4249 0 8375
13360 8 24436
2495 10 27821
9634 9 19211
12261 11 17307
12362 9 2446
25305 11 25181
29092 9 3709
28540 10 9766
28011 9 5188
9634 9 19063
8016 9 22982
9457 0 16014
25119 11 6537
16492 9 9509
21689 11 16803
14 11 23313
30845 6 5288
5451 9 25197
29684 11 17181
28011 9 12289
14645 0 9683
6194 9 4743
26124 9 27444
2557 9 28540
17698 9 17539
7939 0 14957
31869 0 10728
26036 9 29608
15663 11 10493
29411 9 28011
30363 0 27031
281 8 30172
2317 0 2330
28011 9 9634
16640 0 27953
3697 9 29725
19339 11 22546
26203 11 31922
27694 7 11955
15589 8 16561
9149 9 10235
30471 10 3808
13189 9 13189
16262 9 12689
11785 11 14335
14475 8 4577
29560 0 18775
26564 9 25715
27444 9 12689
9823 9 10252
8705 6 24199
18633 4 30686
30942 0 5056
28011 9 7131
30332 11 4082
10067 6 4061
28011 9 8315
12689 9 6954
16287 9 31462
15014 9 25973
12689 9 25902
16344 8 24070
3564 10 17867
33323 0 10060
32863 0 22659
30749 9 4405
29683 11 25244
27892 6 9541
13973 8 25203
1326 9 12689
22739 0 14416
28011 9 5742
11762 9 25772
1860 11 28213
16968 9 11088
28011 9 1189
8456 9 12689
10646 9 13314
13635 0 10891
24829 5 14429
24517 9 24517
13894 9 1115
11213 9 13493
13313 9 10931
21599 9 20947
11234 11 13739
2257 0 9242
3693 0 1830
12689 9 12689
27420 9 14063
19296 9 11148
32250 9 30337
25729 10 32029
88 0 32778
8752 7 7973
27028 9 19033
28011 9 24529
17529 9 2287
4139 9 28011
31946 9 12289
1125 9 12289
20163 9 9634
4801 9 25301
33319 9 6902
9859 9 18502
32991 5 19606
29051 9 28011
17031 11 30639
14957 9 8936
7453 4 30570
30551 7 8318
1608 5 26568
15660 11 9457
20896 9 4801
28011 9 2694
16309 9 23855
31462 0 24553
19383 7 19383
4172 9 12689
24835 9 14544
21823 0 5472
12689 9 28011
31903 9 13131
27028 9 8093
12689 9 31113
17012 5 10384
32516 11 5785
12689 9 7808
29750 11 30876
26568 8 6557
