33330 12
20844 0 30519
1425 0 26481
13455 7 20535
19739 8 12268
9228 11 24363
16858 11 8370
18611 3 2759
88 0 32778
604 0 8779
14910 0 16964
30748 8 12257
31523 0 15827
26789 11 22449
19077 1 10065
10135 0 10506
7475 11 16044
7251 0 26142
22765 11 6238
27046 11 5983
14390 11 13506
8513 10 25141
23601 0 7791
3448 1 4451
3504 11 27571
16827 7 13533
24530 0 16050
11267 0 32268
26194 11 11854
30318 11 13578
22982 6 12325
5624 0 8504
18011 10 6008
2520 0 16554
31963 3 4249
2033 0 25538
25841 2 20217
6659 8 4209
22328 0 8857
15024 0 21784
28017 0 16509
16926 0 13970
9207 11 32863
12814 6 17199
14516 7 2792
13602 0 11061
906 0 13714
29009 10 20226
29494 11 25233
29106 2 22468
32711 11 28777
5375 0 4553
21764 11 14795
24971 11 1691
14033 2 20687
6338 5 1971
22196 8 27456
11545 1 13002
29885 8 24299
15650 2 14105
18507 0 21782
12544 0 8246
22074 0 8129
17258 11 23282
26203 0 26602
6981 6 5574
5582 11 9464
7788 0 18737
32669 2 27724
31286 6 1
23609 11 32859
32366 11 13252
20974 0 28983
26857 0 4338
17383 0 7047
18661 11 28937
21943 8 21945
4627 0 14190
20652 0 15726
28764 2 24701
11812 0 23437
23914 11 14620
938 0 18819
5337 5 22885
10945 11 433
4061 3 30625
13823 8 28177
27874 8 440
17224 0 22625
10636 11 17256
11247 11 24140
22969 0 2903
4044 0 27538
27821 11 25141
4803 0 12630
32561 11 31113
19355 0 27311
6537 0 6869
14220 11 13127
6506 5 32714
23627 5 2182
20664 5 12455
19063 0 13141
33325 7 11875
9909 8 25966
5186 10 22320
22316 11 32863
14502 0 1950
18193 0 7711
30513 0 5101
18297 3 30370
30804 11 22724
20813 11 28337
19161 11 16356
30242 0 29582
25141 2 21428
24154 8 22528
24954 11 18168
20743 11 26572
11894 10 10062
1169 11 15419
29088 11 30483
10796 0 1251
30639 0 19552
30425 2 570
9118 5 4546
12672 11 22803
13706 5 9450
28844 11 23450
411 11 25484
22023 11 7675
19565 10 12826
24629 0 18903
27409 0 23612
22428 11 5354
21244 0 10547
24957 0 5732
9911 0 27591
24381 10 28444
5210 11 32808
1955 10 19828
12770 0 26561
13037 2 21709
2340 0 30012
11736 0 9455
13430 6 4560
25729 11 5582
17802 5 25025
6008 2 23326
20732 0 14788
17243 0 25741
4536 0 13641
16888 0 13903
13325 11 6008
17226 0 33317
15377 8 16451
25417 2 32820
23844 11 32993
3577 11 3004
5486 11 32119
3514 3 31088
31672 5 14147
28473 1 5011
13931 0 11210
8794 8 23207
4715 5 31869
20796 11 23598
2792 4 9477
26383 3 31075
6399 11 17686
8651 11 19700
21412 3 13493
17991 11 8868
21908 0 18929
27201 11 32863
2969 10 17867
31621 11 32525
7057 5 6363
6578 2 3702
8672 11 18970
7092 0 8078
3760 11 27295
1041 11 30671
2380 10 31382
29635 10 28251
1793 0 23881
3627 11 12879
31262 0 31141
27759 11 1425
29092 0 15248
14156 8 21476
19609 11 22079
23282 0 15593
18151 0 32734
28651 0 21790
6991 8 6985
21068 11 4030
30473 0 7271
5853 5 1074
32800 8 15926
13792 7 17496
14338 11 22617
33191 10 15650
12882 0 14413
2020 8 4356
21899 0 7543
12107 11 21824
25188 8 3484
12731 11 25710
14455 11 32647
2018 11 28392
15097 8 4849
16775 7 18740
21026 0 17388
29724 11 8101
20547 11 32863
14688 11 6273
7358 5 24290
12018 4 5332
11508 3 26377
25710 0 16221
977 11 24142
11376 11 6903
21677 5 3893
17179 8 4442
12540 11 16137
1125 11 4615
31047 11 18269
22542 8 9889
8623 11 11778
22154 11 5281
32604 11 3004
14896 10 25837
9082 5 11326
3176 11 25710
22282 0 27899
2462 0 14791
9379 11 30981
28949 11 1022
7535 0 21099
10135 0 28883
22196 8 23479
28896 11 8262
25941 8 31480
1735 0 6031
31699 11 22031
30278 0 27295
4712 2 13854
29804 11 21488
1343 11 2180
7645 11 11955
19728 0 27331
13848 11 976
22091 8 20956
31676 8 22521
13485 8 27942
20797 0 5519
30743 0 14067
13168 0 16596
10565 11 21824
19790 10 6008
13762 11 4691
22468 0 89
19175 11 8315
29094 0 31044
22131 0 24197
24254 0 30566
25710 0 30455
31775 0 13753
15650 2 23252
30286 0 2007
23825 7 10631
13366 10 3808
339 7 26843
15489 0 18799
9692 10 25837
4967 11 16492
15208 11 15633
26517 11 1815
29768 11 21540
31515 0 25779
28468 11 18951
24960 0 7620
18094 0 27408
23291 10 6008
8432 0 20182
19690 8 8706
9754 6 28943
16219 11 3458
24437 0 27624
23034 0 2285
25334 5 31832
9191 7 29086
31135 11 32423
17055 0 2381
12595 11 25710
24303 0 8435
30378 7 30378
16838 6 33067
20154 0 18505
2689 6 11975
22750 5 27767
15492 10 31951
9183 7 7184
31785 2 31141
13496 0 1708
5529 11 30833
13060 11 25390
2787 0 10568
19828 6 5552
5489 8 15145
18200 11 9285
32595 3 27536
29901 11 18963
27685 3 25129
4937 0 25110
4249 0 3125
24494 11 11602
20076 11 2525
26470 5 10137
12994 0 21283
23066 10 15650
18326 11 9329
27118 11 11807
13427 8 33291
23985 11 33046
20224 6 26342
13666 8 14578
7666 11 24839
31832 8 12382
10157 8 32003
15760 11 23282
17682 11 30888
17942 11 4573
25058 8 26815
25794 5 12208
22240 11 29306
4553 0 9436
22031 0 6070
2467 3 26124
21753 0 6357
25472 0 9425
10624 5 281
3500 11 18483
13279 8 27462
23578 7 20933
13952 11 17552
5406 0 31872
23282 0 32165
17254 8 2790
7045 8 18694
25171 0 14150
11142 11 8919
22014 1 5273
13368 0 22398
31785 2 17624
28462 2 5340
12585 1 7374
12365 11 6180
546 11 28497
18589 11 31869
3300 0 10143
32957 10 28444
2360 5 9364
28585 0 32659
22038 11 18025
11506 8 24036
10473 0 689
0 11 7058
14470 10 30425
32552 11 16981
9194 6 30214
9106 11 28985
9859 0 18953
20226 2 23813
17123 11 19238
27405 0 20077
25170 0 16287
18304 2 6879
17925 0 4845
30743 0 19871
25919 11 18911
9108 0 9160
25498 0 21141
9953 7 30760
9766 2 15869
13314 0 5288
5040 5 23895
18130 5 24048
22188 0 23148
1361 11 32440
6008 2 19108
18279 0 29440
23040 1 9423
21496 11 26925
11375 7 4005
18886 8 7317
20376 7 20881
10512 11 24839
30269 6 16143
33326 0 32394
13877 5 947
12960 11 32005
21372 0 27239
10582 0 5336
13811 6 10821
8670 0 7170
1501 7 12002
925 11 2041
18286 11 8235
11691 5 24219
26183 11 30083
32636 0 3220
4848 11 20676
32235 4 21068
25903 3 29221
16084 5 9391
29168 5 32459
20903 11 12040
7951 10 6578
5958 11 25999
12308 7 20535
32087 5 26146
16683 8 19800
19888 11 1356
22398 11 13368
32995 3 7272
29529 0 32661
26445 11 5867
14375 5 13558
29657 0 26558
281 8 20257
14263 11 31394
13052 10 31951
26142 3 7251
13610 0 25463
1825 11 9417
29997 11 7999
28008 10 6008
7421 6 10121
15117 8 12920
33222 8 26736
21824 0 30642
20147 7 19888
23466 0 16287
9781 0 19143
20739 11 18174
14337 5 11648
9863 8 677
728 0 30836
18141 11 28225
4901 11 25180
7937 0 867
16347 7 5157
24804 2 666
102 3 7779
2599 6 16269
28991 11 11085
1683 0 33211
11012 11 28994
15627 11 7452
1176 0 33229
14551 0 21672
8660 2 22720
20987 3 21956
11256 0 19299
29564 11 31558
9276 0 10350
433 0 23744
20939 5 11101
15265 7 31279
1735 0 23187
23651 11 23107
880 11 6537
22334 10 31444
32235 4 9231
25739 6 8623
19900 8 30079
31785 2 18116
394 11 19938
5636 6 21598
1601 8 11711
27265 0 5372
30301 2 22022
32157 0 414
7093 0 6901
17934 6 28968
5197 0 194
16413 11 20112
25634 11 5465
24285 0 19795
15702 11 26398
8336 11 18985
31664 0 28107
32874 11 29673
2262 0 22238
5433 6 27686
32440 0 17336
19205 6 15735
13252 0 2830
7097 11 7131
20211 11 11085
28831 5 25264
18737 0 25009
721 3 1220
28239 11 16634
20814 0 21554
17256 0 31875
19563 0 17118
19314 0 14758
30513 11 22475
23045 0 12839
2953 0 16484
1533 7 29196
19538 5 11101
12200 11 17787
15565 10 15650
19953 8 24166
25472 0 13417
22138 11 31324
31311 6 33207
20670 0 4624
32235 4 15690
20585 11 11699
29421 0 24987
24234 0 3084
10872 11 4297
6008 2 32569
16368 11 14662
21841 11 25257
26853 11 15118
30360 11 8325
25070 0 16192
21312 11 24448
27727 11 2898
15579 0 8327
24055 11 2158
29637 4 1455
10931 11 27844
2875 10 12470
22876 11 1988
15295 0 2434
23148 0 1555
2484 10 17947
14976 0 28905
19128 11 24959
6160 11 18546
9244 0 18231
9559 0 789
23413 0 30504
25599 11 16888
7375 8 9925
8252 6 668
23282 0 32000
13042 7 8142
8599 5 6942
25837 2 12299
10191 11 21966
4609 1 9907
31922 11 28777
13714 0 12614
7499 11 32863
12088 7 21697
19033 11 22990
18388 11 23641
24897 11 19049
13992 0 27110
30233 2 8034
3855 8 23258
4249 0 31878
7121 11 22816
15393 6 9479
7659 8 6011
32119 11 1282
18935 0 17683
32235 4 27094
21744 5 3073
30513 11 20770
29307 11 5637
17256 0 26932
6191 0 11846
26908 11 6262
32812 6 18484
20694 11 28462
9549 5 6892
29660 0 13349
16940 0 15006
21803 6 24074
6931 11 31017
15284 0 2821
17556 10 15626
1764 7 3097
17053 8 27588
15245 7 12023
4859 11 17873
16345 11 18443
9937 7 17933
8429 3 21443
2600 10 6008
9310 0 8487
897 2 18106
20366 11 21908
8108 0 22416
465 11 7785
1691 0 5113
13149 11 24
32532 5 21398
5793 11 28777
16044 0 20206
24851 0 10036
14398 0 16919
7593 7 23144
22930 6 2265
13870 11 26640
25831 10 20595
31962 11 32501
16837 11 24105
10179 11 32356
23943 6 28011
26296 0 27943
21863 0 8718
7971 5 17097
32074 11 27015
16740 11 19711
11648 8 14337
32235 4 21393
30604 0 6561
7760 11 4284
4833 0 4244
1853 8 23876
6003 0 25070
16037 8 6230
13829 11 2113
7397 0 10880
30715 11 5162
16119 0 11244
19037 7 10067
30203 6 11058
17842 0 16126
23282 0 7085
29783 0 19164
31771 5 15082
7780 3 13493
23277 0 5495
19828 6 21264
23237 5 19949
7259 8 15299
14155 0 6424
30282 7 25332
23187 0 15345
25022 4 12123
20861 11 29294
7991 0 26026
22031 0 23518
7453 6 11961
11807 0 26604
24275 11 31395
23413 0 24548
2639 8 9997
1077 11 32866
25330 5 33301
29475 10 20226
29094 0 20562
8003 11 29653
30548 11 3114
14781 0 26561
2840 7 8429
385 0 14711
26788 11 7805
5229 11 25267
32986 0 10330
9784 0 3348
32235 4 18249
429 11 26204
31614 5 8197
32611 11 27297
21031 11 4740
6993 0 1560
7980 8 10103
19377 0 18397
10227 0 32208
12221 0 12558
22982 6 20363
3760 11 27295
30047 10 3808
20925 0 4437
8119 0 11742
14894 11 20676
791 11 30336
4092 8 14262
24960 0 20225
835 3 32206
31819 10 31793
21317 6 23457
2294 11 4757
22030 5 29498
16047 11 33046
20825 5 32691
8437 0 26206
22617 0 30851
3252 7 26001
26568 8 13957
8205 5 22708
32235 4 33310
29052 6 16877
1216 0 7158
8867 11 1586
4536 0 21113
20686 7 18633
8518 3 23466
4297 7 4297
8355 0 30830
5345 5 14039
3608 11 18929
30358 0 26443
27116 0 6097
8281 7 29381
29092 0 15834
24317 11 25310
21824 0 4710
13347 11 28203
24816 0 3441
6559 0 11181
20767 8 14843
26001 6 26210
12675 0 10094
32457 0 8022
32782 5 9383
21936 11 11704
4678 5 30040
4581 3 4249
10887 11 18269
22724 0 15288
2602 0 26140
32949 11 12527
25905 5 10260
8798 11 14068
25059 0 21024
33115 11 4536
16681 11 11492
20770 0 2538
11275 5 6734
28136 8 23920
33296 11 32863
8850 0 4254
24013 11 14384
6417 5 16303
26901 8 8391
13126 0 6771
12963 11 10644
20038 10 31191
31785 2 14935
15393 6 18870
1359 8 7656
22025 0 744
3909 0 844
21522 11 17243
12308 11 19968
17445 5 17368
31424 5 28305
25379 10 30301
32587 0 20631
31097 0 4566
5905 11 29898
21060 11 3693
19152 11 25710
20535 3 6943
21115 5 11417
13428 0 29586
3523 11 32863
12510 8 12779
13627 1 22926
11796 11 13679
15117 8 30020
9470 7 8673
22698 3 14563
18723 6 26338
11615 0 17425
21399 11 15039
32143 5 5383
31910 7 16365
5949 11 30471
140 11 22724
27240 0 24146
31013 11 11370
30051 0 826
14747 0 9498
11900 3 1339
4549 0 890
8660 2 6271
9412 8 2527
32022 11 1310
16611 8 24228
16913 5 27859
32354 11 9109
9844 8 7797
23551 10 6008
32136 10 27821
32187 11 18884
11971 11 16752
31272 10 31785
15016 0 32982
24888 8 24713
32235 4 32209
12113 5 4491
19645 8 4222
4423 0 21917
7092 0 18179
7185 0 20579
23212 11 24913
11128 0 21462
18081 0 26618
12266 8 12309
1348 3 11126
14317 0 941
4161 11 27844
264 0 27492
9112 0 15811
13633 11 11480
22676 5 24888
13494 5 14193
19570 8 26228
4401 11 31869
1860 11 28213
33189 6 7531
2389 6 13921
27253 0 26498
4249 0 27656
18325 0 29083
6514 0 11969
28890 3 1220
23282 0 16772
33009 11 22482
9335 7 14111
24243 7 21969
19282 11 24860
19260 8 13895
30639 0 3009
26635 7 29637
22010 11 11012
8396 7 31891
29991 5 3918
9193 6 33100
22811 2 29664
12471 11 29046
28136 4 21517
6786 0 14654
23736 3 26124
18156 5 3172
28136 6 7765
24728 1 32009
20428 10 25837
13363 11 32914
11 11 28651
9417 11 23879
20844 0 1233
9577 11 18758
19767 5 25508
27386 11 19446
3231 5 2792
7121 0 15295
11461 8 24186
19938 0 4744
22245 11 18898
23019 1 4473
1569 3 20188
13027 11 16194
24484 4 26876
24151 0 26008
4818 6 4818
5070 0 15841
15721 11 16496
1780 0 16990
22164 6 8555
10227 0 29382
17572 10 98
1369 11 125
6165 11 5983
14720 10 23618
11524 11 12016
13579 11 5889
27183 8 21696
1310 0 1250
125 2 25945
23022 11 32837
16724 3 33311
11736 2 7348
24834 11 26283
23781 7 32320
18058 11 10796
22358 11 17256
7767 0 11722
16895 0 23816
16843 6 11802
25575 11 27306
2266 2 29307
4373 5 22970
4030 0 10893
21861 0 6484
2792 4 19753
31412 11 23133
24108 4 8226
1404 11 8137
16301 3 26124
4077 11 15902
21621 0 12744
23393 10 5166
125 2 28385
31986 11 27500
6432 11 5179
28021 11 5058
18670 11 12411
21273 11 18779
9196 6 1773
3359 11 22353
16442 0 28738
1866 0 32963
22435 1 25803
16609 11 10796
30762 0 19279
26327 0 17368
17433 6 20269
2216 0 12726
16883 11 19157
6601 11 9262
3525 7 5025
29673 0 29359
32235 4 16150
26687 11 30363
15271 7 29301
12772 8 27431
32281 0 26374
28990 11 20844
6008 2 19298
25710 0 10727
19678 0 21163
7471 5 17254
32990 11 21824
22832 11 33323
18537 5 18569
25188 8 21663
19334 7 19722
33203 0 17773
8198 11 5227
5577 7 1652
29579 6 13269
30797 0 10865
16468 4 4591
4657 8 5841
32448 0 18743
14765 11 22031
6601 0 30917
15534 6 16426
15107 6 9149
9697 0 23951
14564 11 8867
30269 0 31867
20304 5 31800
7325 6 22490
14196 8 20984
17484 3 13493
18923 0 31837
17445 11 16174
512 11 22093
1972 0 12787
20226 2 10160
2028 11 32852
20640 7 2389
27396 11 32323
23145 10 6590
25979 8 741
13719 0 26862
10139 3 6635
195 11 7869
22862 6 18406
29621 10 6008
32863 0 4122
14549 8 31510
30247 11 9068
5905 0 11672
32824 5 24766
10143 0 17528
23790 11 29106
25481 5 310
14049 0 4381
14765 8 23789
13037 0 5327
10235 0 9133
24268 3 22025
9406 11 21257
25110 0 16632
9244 0 5848
13781 11 5910
6248 7 18565
18980 11 21723
18929 2 31403
17759 11 1943
12034 0 29044
8547 0 25532
6883 0 28910
27515 11 16044
16467 11 30639
5083 8 20743
28172 11 30785
22724 0 3698
31444 2 3500
20882 10 98
11542 10 897
32235 4 31162
12966 3 19063
8491 10 12810
10154 11 16496
2917 0 17045
9644 8 1413
14861 7 1482
6558 0 1344
18269 0 31047
30169 11 21026
8178 0 19769
19328 0 31521
28687 11 13603
32264 7 21436
20210 11 13570
21533 11 15602
29882 7 1530
20006 3 21956
15016 0 18339
25023 0 10783
3910 11 1113
15584 6 8934
7138 7 16441
15148 11 15633
9464 0 10091
26295 0 28232
4485 11 8569
7656 11 17256
23694 11 27148
759 0 29690
22683 3 24698
16963 0 3245
23234 10 6314
26523 8 30900
7251 0 25413
22628 0 9566
1237 7 31389
30344 8 3418
18929 11 12391
29752 8 942
20862 0 33096
17330 5 31041
9419 0 25608
18740 0 19232
30760 6 32784
3154 10 28449
25040 0 14201
7988 1 21289
29381 2 10797
25912 7 23412
27656 0 8083
32364 3 18151
20676 0 25746
2689 6 15817
5228 6 15957
29815 6 26030
5530 11 20160
32669 11 17379
4120 11 369
33311 0 5552
3221 11 2171
25852 11 15860
29195 0 4375
4624 11 25756
21825 7 1482
22478 7 5157
15401 0 1506
26596 11 26609
2646 5 405
28651 0 4133
9603 11 6876
10343 8 30085
8190 8 2227
26001 6 24618
269 6 17715
19524 0 31390
20268 10 18829
32684 10 11480
30258 1 11226
30522 0 3227
12994 11 13739
1331 0 30739
7921 10 25837
13888 11 22474
13493 0 31906
27683 0 21036
4582 0 19050
30877 11 22449
16588 0 19424
4493 11 4375
5958 5 31139
26895 11 20109
30564 6 9149
4070 3 13603
25070 0 25419
31951 2 10775
22261 0 15861
12514 11 22164
31182 11 21813
27877 11 14566
13211 11 8521
6008 6 27015
30301 2 1518
26047 8 23445
29647 3 16838
22542 8 33259
29659 11 27715
13314 0 11802
585 8 2491
20956 8 22537
16174 0 23582
9313 11 12915
28002 11 2973
10789 11 20835
28861 11 4757
897 2 11542
19734 10 6008
22816 0 2508
2524 10 30301
6111 10 6503
28666 7 18322
23963 11 2071
3207 8 1816
9653 11 23648
4983 0 3135
2825 8 15364
21083 0 24831
11246 10 29106
22973 11 20920
20590 11 1474
30433 11 11227
8811 11 19944
15031 0 27576
20226 2 21099
12502 10 15225
19721 11 28651
25749 11 1735
18915 5 33231
24092 11 18929
31493 11 25937
7403 11 32388
12902 5 488
31888 11 32863
24997 6 32086
32281 0 2844
19196 11 24175
8013 7 24957
21738 11 20077
15295 0 10111
2817 11 27844
27512 11 16492
28810 0 31530
5440 0 6065
8071 11 568
32116 7 9739
23460 11 10537
28255 11 25070
23003 11 11432
19661 7 27975
15564 11 22031
30674 0 18826
1155 8 12624
19259 0 16474
6533 10 3808
29746 8 26329
14232 5 22592
20185 5 8014
31642 0 11282
13602 0 9632
1220 0 10607
32235 4 24392
5440 0 14692
15363 8 11295
16496 0 10665
20226 2 32317
16156 2 8789
5127 0 22584
6921 11 2302
20886 5 30938
6044 11 5772
7131 0 802
32388 0 27014
31110 11 27953
8986 11 1310
18970 11 4598
30639 0 24368
6684 10 6008
5950 6 26687
27688 0 6118
23781 0 30982
22521 5 31676
16133 0 3025
9839 0 14170
12652 0 26772
3973 0 15858
9232 7 71
1514 8 27957
1855 5 2788
24898 0 23962
19974 11 33046
2404 5 15159
11877 8 27860
17569 0 24408
9114 11 32670
13297 0 33188
379 11 3070
12810 6 32074
3208 8 19150
10728 11 31869
22955 6 23961
26046 6 23467
21571 0 9143
29456 0 14543
11736 2 1017
7776 5 11329
19692 10 25141
27950 11 1532
19211 7 6746
20767 5 2206
4284 0 18900
32886 10 16844
11418 5 1427
15174 11 25070
26104 5 10972
32202 0 9090
25023 0 29140
25669 11 15327
16718 2 9557
176 0 7434
25009 10 12875
28443 11 8252
33068 7 14369
6537 0 17646
12918 11 21329
20762 3 21443
3544 3 5645
18760 2 8535
21321 0 15552
6182 5 26053
32636 0 3494
11853 0 12126
8137 0 3924
9830 7 28556
16287 11 23466
12295 0 4309
13636 0 14213
29533 3 29236
2565 0 9484
18470 5 23649
10747 3 24527
6952 0 26683
5452 11 9634
32331 5 8074
16201 0 27804
10566 0 22497
10236 1 1173
15316 0 5386
14026 0 11375
15514 7 13503
24882 11 25374
10760 0 10639
31359 0 185
11975 11 9239
4819 0 610
16486 11 25107
19662 7 18929
28221 11 1310
26200 11 18758
21181 0 16705
9650 5 21873
8045 3 16442
32388 0 26333
27638 0 294
10220 11 23390
16986 7 28638
16379 11 15419
23412 3 6455
30224 11 7230
5300 11 11701
1669 11 4602
18267 5 29697
17020 0 29467
23467 10 22406
20209 11 16044
29691 0 4308
18926 11 17787
23327 11 15047
2379 0 14837
506 3 31989
25757 11 9809
25935 5 28325
30425 2 2999
24154 8 16348
6123 8 3366
8196 11 11778
7190 11 2257
26751 5 25091
21615 0 1204
24960 0 2962
5299 10 9834
20967 11 8850
14660 11 19259
11128 11 4423
13085 11 19224
25567 8 9131
8530 11 26352
29096 6 26333
6112 11 19315
14516 6 28417
29205 7 33311
26037 11 12352
1046 11 22724
12833 0 13780
4450 8 16343
26568 8 24946
31907 10 16844
78 11 15520
17604 0 8462
27399 0 1830
24523 8 13424
25841 2 28076
12579 0 12177
21908 0 25894
1384 1 24804
22163 11 17487
23002 5 1508
5861 11 28066
11370 11 24860
3808 2 3234
12994 11 20805
20033 1 558
13931 0 3728
27284 11 29657
3344 0 8829
25243 10 18760
19596 5 22047
16521 5 21003
10034 3 1220
28777 0 14879
14169 7 27331
846 6 24172
24238 8 24249
6759 5 3170
21910 3 7272
22671 8 9087
10936 0 32784
32204 0 28155
11164 6 6632
15414 11 9187
1647 11 5966
17918 0 10289
5090 11 31675
24839 0 22207
21113 11 4536
204 0 32833
30151 7 21331
31945 11 27188
17435 7 21019
31671 5 11174
10202 3 5645
28124 5 21322
26609 0 16093
4249 0 13061
25524 11 22781
21282 0 4661
24630 11 23752
22282 0 25327
13271 10 9766
16764 10 16844
17498 6 11926
17852 7 13534
30674 0 15497
4401 0 25975
28442 6 17502
21753 0 3382
21168 11 27732
3041 1 14240
4978 8 20063
18162 0 7720
31591 8 2339
17673 2 21863
14850 7 7127
27821 0 2479
23674 11 13714
10666 8 16184
5416 11 5281
29930 3 18151
27298 6 20775
1850 5 13491
10007 5 26491
7064 0 11257
18135 0 26754
6648 11 1691
23126 5 16045
24673 0 8554
10346 5 6208
32235 4 14008
7776 11 24956
29436 0 22695
19587 0 14025
1825 6 11127
20073 5 24843
32712 0 25090
13542 6 320
31480 11 155
24362 11 20795
27734 11 22460
19919 6 6495
32891 0 8912
12347 11 8449
12076 11 18514
11560 5 17347
7652 0 31385
32540 7 7707
2561 0 4069
3726 11 18737
28353 7 2543
1316 0 7134
2788 8 10909
8523 0 27199
11852 0 13132
4830 5 17679
7155 0 23487
20958 11 12340
30348 11 3046
5675 5 22938
21649 8 32557
12325 7 22982
30278 0 16637
5086 0 10825
9349 11 9440
24396 11 30471
24838 3 7251
11828 2 593
14809 0 25389
11682 11 21017
17181 6 17181
13001 7 16792
21882 0 6927
8246 11 12408
7096 6 11818
12605 11 15633
22365 7 11105
11751 7 22764
9507 0 13702
1988 0 7385
13923 3 24527
12711 7 2566
33181 0 31716
18605 6 22835
31648 0 16723
22774 0 23595
