33330 12
12731 11 25710
3336 9 28011
14455 11 32647
8514 9 23852
2018 11 28392
7651 9 24449
15097 8 4849
12689 9 24829
3206 9 28011
21026 0 17388
12689 9 3804
29724 11 8101
28959 9 17120
20547 11 32863
16378 9 2972
14688 11 6273
12362 9 4905
7358 5 24290
4900 9 28365
12018 4 5332
12689 9 32049
11508 3 26377
12480 9 5618
25710 0 16221
27024 9 12689
977 11 24142
19072 9 19384
11376 11 6903
5491 9 12689
21677 5 3893
28011 9 2254
17179 8 4442
12689 9 18081
12540 11 16137
12689 9 28011
1125 11 4615
8414 9 12689
31047 11 18269
12689 9 7695
22542 8 9889
24093 9 24529
8623 11 11778
18738 9 30512
22154 11 5281
8595 9 17291
32604 11 3004
25953 9 20291
14896 10 25837
18929 9 30674
9082 5 11326
446 9 4433
3176 11 25710
19072 9 7306
22282 0 27899
28011 9 5845
2462 0 14791
17805 9 28011
9379 11 30981
20805 9 27559
28949 11 1022
28011 9 4654
7535 0 21099
19276 9 12689
10135 0 28883
4801 9 31946
22196 8 23479
11712 9 28011
28896 11 8262
19050 9 28011
25941 8 31480
12689 9 23148
1735 0 6031
12689 9 18013
31699 11 22031
2375 9 12689
30278 0 27295
9634 9 12689
4712 2 13854
12289 9 2446
29804 11 21488
17698 9 1326
1343 11 2180
12689 9 10846
7645 11 11955
21672 9 1451
19728 0 27331
7336 9 32861
13848 11 976
33311 9 30269
22091 8 20956
10846 9 30350
31676 8 22521
3124 9 10509
13485 8 27942
30726 9 30762
20797 0 5519
5564 9 2375
30743 0 14067
9329 9 16742
13168 0 16596
1112 9 14530
10565 11 21824
16093 9 27024
19790 10 6008
28011 9 9509
13762 11 4691
23575 9 32506
22468 0 89
19804 9 2375
19175 11 8315
12689 9 13131
29094 0 31044
12487 9 9320
22131 0 24197
6578 9 13832
24254 0 30566
14703 9 9015
25710 0 30455
21462 9 28011
31775 0 13753
29656 9 12689
15650 2 23252
12289 9 13131
30286 0 2007
23490 9 12689
28650 9 11846
13366 10 3808
25197 9 25315
12689 9 31841
15489 0 18799
24829 9 12689
9692 10 25837
20227 9 14308
4967 11 16492
29673 9 31393
15208 11 15633
30183 9 28664
26517 11 1815
28011 9 4743
29768 11 21540
12289 9 25222
31515 0 25779
24303 9 4801
28468 11 18951
1765 9 25315
24960 0 7620
18013 9 30258
18094 0 27408
31348 9 26244
23291 10 6008
8206 9 12689
8432 0 20182
12689 9 18021
19690 8 8706
1310 9 14837
9754 6 28943
9634 9 18471
16219 11 3458
20207 9 15368
24437 0 27624
20942 9 25524
23034 0 2285
17930 9 27226
25334 5 31832
23575 9 4249
6100 9 23844
31135 11 32423
3913 9 9397
17055 0 2381
12689 9 27519
12595 11 25710
28540 9 27035
24303 0 8435
8595 9 13131
13832 9 3060
16838 6 33067
30953 9 22296
20154 0 18505
29826 9 12794
2689 6 11975
18269 9 18079
22750 5 27767
10235 9 3333
15492 10 31951
3858 9 29725
2375 9 12188
31785 2 31141
5742 9 12689
13496 0 1708
28011 9 9634
5529 11 30833
12689 9 7155
13060 11 25390
3405 9 13029
2787 0 10568
22037 9 9634
19828 6 5552
30512 9 27844
5489 8 15145
3405 9 3569
18200 11 9285
12689 9 32176
32595 3 27536
29750 9 13833
29901 11 18963
12689 9 13313
27685 3 25129
8523 9 17054
4937 0 25110
28011 9 19063
4249 0 3125
12794 9 12689
24494 11 11602
29793 9 14807
20076 11 2525
3273 9 14858
26470 5 10137
2375 9 12689
12994 0 21283
19000 9 6901
23066 10 15650
26442 9 906
18326 11 9329
12689 9 9509
27118 11 11807
29793 9 19722
13427 8 33291
9823 9 3577
23985 11 33046
12340 9 28664
20224 6 26342
7858 9 15455
13666 8 14578
12689 9 21280
7666 11 24839
8920 9 30726
31832 8 12382
12689 9 4039
10157 8 32003
29821 9 28011
15760 11 23282
1112 9 12712
17682 11 30888
2254 9 13832
17942 11 4573
31979 9 1115
25058 8 26815
18242 9 28011
25794 5 12208
12074 9 6701
22240 11 29306
3245 9 4801
4553 0 9436
16121 9 12689
22031 0 6070
858 9 19033
2467 3 26124
13037 9 15450
21753 0 6357
4647 9 13750
25472 0 9425
27599 9 12289
10624 5 281
25084 9 12689
3500 11 18483
3354 9 6578
13279 8 27462
5440 9 10252
5242 9 5491
13952 11 17552
2938 9 12946
5406 0 31872
24909 9 14067
23282 0 32165
9634 9 19211
17254 8 2790
19804 9 9634
7045 8 18694
21370 9 6385
25171 0 14150
12289 9 25160
11142 11 8919
27794 9 31842
22014 1 5273
29311 9 3996
13368 0 22398
13455 9 30941
31785 2 17624
12689 9 20168
28462 2 5340
23252 9 2254
12585 1 7374
12689 9 6100
12365 11 6180
24396 9 28011
546 11 28497
4405 9 2402
18589 11 31869
23667 9 8466
3300 0 10143
7719 9 21984
32957 10 28444
18013 9 15794
2360 5 9364
13342 9 12689
28585 0 32659
2708 9 12689
22038 11 18025
12689 9 14384
11506 8 24036
15379 9 14878
10473 0 689
7145 9 18737
0 11 7058
12689 9 27583
14470 10 30425
28777 9 1498
32552 11 16981
23004 9 28011
9194 6 30214
28011 9 29367
9106 11 28985
2648 9 17418
9859 0 18953
21273 9 32892
20226 2 23813
15690 9 9756
17123 11 19238
7258 9 25658
27405 0 20077
18951 9 9634
25170 0 16287
12689 9 22617
18304 2 6879
22427 9 16363
17925 0 4845
17798 9 21462
30743 0 19871
13236 9 33219
25919 11 18911
4801 9 9262
9108 0 9160
28011 9 18269
25498 0 21141
1411 9 13796
32501 9 14214
9766 2 15869
12689 9 9792
13314 0 5288
3697 9 14319
5040 5 23895
28011 9 16737
18130 5 24048
28011 9 23776
22188 0 23148
21321 9 18737
1361 11 32440
27015 9 28011
6008 2 19108
27226 9 13131
18279 0 29440
28011 9 9823
23040 1 9423
20095 9 14543
21496 11 26925
19296 9 25554
29614 9 4615
18886 8 7317
14878 9 12289
16492 9 4900
10512 11 24839
22622 9 18269
30269 6 16143
175 9 12689
33326 0 32394
12794 9 536
13877 5 947
18714 9 21907
12960 11 32005
4208 9 27892
21372 0 27239
19464 9 16121
10582 0 5336
1944 9 17307
13811 6 10821
5157 9 18714
8670 0 7170
28011 9 32592
16268 9 29656
925 11 2041
28011 9 11800
18286 11 8235
28011 9 21192
11691 5 24219
16777 9 12689
26183 11 30083
8466 9 23855
32636 0 3220
28011 9 19063
4848 11 20676
27176 9 27844
32235 4 21068
3354 9 16600
25903 3 29221
12689 9 385
16084 5 9391
23466 9 12383
29168 5 32459
2375 9 9457
20903 11 12040
32592 9 31065
7951 10 6578
27386 9 28011
5958 11 25999
9634 9 28011
4633 9 28011
32087 5 26146
31946 9 12945
16683 8 19800
26340 9 28011
19888 11 1356
13131 9 28011
22398 11 13368
1721 9 13102
32995 3 7272
28011 9 24630
29529 0 32661
13609 9 12689
26445 11 5867
2375 9 4839
14375 5 13558
12689 9 6100
29657 0 26558
12689 9 276
281 8 20257
21602 9 12362
14263 11 31394
12689 9 17867
13052 10 31951
24829 9 3354
26142 3 7251
17698 9 12689
13610 0 25463
32414 9 22640
1825 11 9417
13280 9 11886
29997 11 7999
28011 9 17808
28008 10 6008
23855 9 19116
7421 6 10121
21273 9 9634
15117 8 12920
9823 9 2336
33222 8 26736
28011 9 2018
21824 0 30642
28011 9 13384
28011 9 17470
23466 0 16287
12689 9 9208
9781 0 19143
31946 9 6578
20739 11 18174
2938 9 4812
14337 5 11648
5618 9 27015
9863 8 677
12689 9 12363
728 0 30836
12689 9 13314
18141 11 28225
28011 9 2500
4901 11 25180
12689 9 4748
7937 0 867
12689 9 28011
28011 9 1917
24804 2 666
12689 9 7155
102 3 7779
16478 9 12689
2599 6 16269
11213 9 23883
28991 11 11085
25554 9 12689
1683 0 33211
19956 9 6398
11012 11 28994
8061 9 21574
15627 11 7452
12689 9 12689
1176 0 33229
10931 9 15579
14551 0 21672
28011 9 30115
8660 2 22720
5440 9 12689
20987 3 21956
16224 9 30779
11256 0 19299
12362 9 21454
29564 11 31558
18079 9 17567
9276 0 10350
18714 9 6584
433 0 23744
22729 9 28011
20939 5 11101
21574 9 28777
29504 9 28011
1735 0 23187
12689 9 5455
23651 11 23107
12689 9 18737
880 11 6537
8653 9 28011
22334 10 31444
28011 9 12689
32235 4 9231
14214 9 18353
25739 6 8623
21289 9 9273
19900 8 30079
12362 9 19384
31785 2 18116
18670 9 12289
394 11 19938
29820 9 12689
5636 6 21598
18246 9 4905
1601 8 11711
23575 9 26181
27265 0 5372
13048 9 19722
30301 2 22022
12689 9 3409
32157 0 414
32501 9 28011
7093 0 6901
26609 9 3709
17934 6 28968
15701 9 15701
5197 0 194
9309 9 28011
16413 11 20112
8595 9 30797
25634 11 5465
29608 9 21056
24285 0 19795
6746 9 27566
15702 11 26398
12689 9 30168
8336 11 18985
26891 9 9144
31664 0 28107
16478 9 22458
32874 11 29673
28011 9 31942
2262 0 22238
12362 9 12689
5433 6 27686
25744 9 11762
32440 0 17336
8240 9 1173
19205 6 15735
18425 9 12689
13252 0 2830
12689 9 9823
7097 11 7131
17934 9 15489
20211 11 11085
12121 9 23914
28831 5 25264
3914 9 22640
18737 0 25009
12689 9 2148
721 3 1220
3885 9 28011
28239 11 16634
906 9 7651
20814 0 21554
4491 9 9634
17256 0 31875
23449 9 32052
19563 0 17118
12689 9 12689
19314 0 14758
12689 9 28011
30513 11 22475
30269 9 3061
23045 0 12839
12689 9 26982
2953 0 16484
8414 9 19387
21672 9 4049
19538 5 11101
12289 9 16378
12200 11 17787
30797 9 16912
15565 10 15650
9509 9 13493
19953 8 24166
12289 9 12689
25472 0 13417
21726 9 14106
22138 11 31324
28011 9 16465
31311 6 33207
25315 9 24829
20670 0 4624
23490 9 28011
32235 4 15690
10796 9 12689
20585 11 11699
21273 9 9756
29421 0 24987
21291 9 7284
24234 0 3084
1810 9 31462
10872 11 4297
19756 9 28011
6008 2 32569
11643 9 14214
16368 11 14662
9634 9 19050
21841 11 25257
16718 9 28777
26853 11 15118
3354 9 6578
30360 11 8325
12689 9 23516
25070 0 16192
30337 9 10509
21312 11 24448
12689 9 18714
27727 11 2898
17433 9 4817
15579 0 8327
23463 9 22183
24055 11 2158
28011 9 31934
29637 4 1455
3717 9 22578
10931 11 27844
20513 9 12689
2875 10 12470
31123 9 21908
22876 11 1988
12689 9 14273
15295 0 2434
4014 9 16383
23148 0 1555
9509 9 29086
2484 10 17947
4039 9 18988
14976 0 28905
18988 9 28011
19128 11 24959
12794 9 21388
6160 11 18546
28011 9 29205
9244 0 18231
2185 9 27024
9559 0 789
6858 9 14530
23413 0 30504
4647 9 3308
25599 11 16888
28011 9 12362
7375 8 9925
29864 9 12689
8252 6 668
23575 9 33191
23282 0 32000
7316 9 4193
12689 9 9634
8599 5 6942
3914 9 5440
25837 2 12299
12689 9 28011
10191 11 21966
22182 9 26036
4609 1 9907
8240 9 30513
31922 11 28777
17846 9 4163
13714 0 12614
14308 9 8315
7499 11 32863
21911 9 9711
12689 9 8184
19033 11 22990
30797 9 12689
18388 11 23641
13076 9 28011
24897 11 19049
8473 9 4647
13992 0 27110
30569 9 27024
30233 2 8034
9438 9 26162
3855 8 23258
1944 9 12689
4249 0 31878
18714 9 5157
7121 11 22816
13127 9 28011
15393 6 9479
4405 9 12689
7659 8 6011
21273 9 9943
32119 11 1282
17718 9 3060
18935 0 17683
12689 9 13551
32235 4 27094
323 9 28926
21744 5 3073
32250 9 20019
30513 11 20770
5645 9 28011
29307 11 5637
3955 9 12689
17256 0 26932
28011 9 25554
6191 0 11846
2254 9 10063
26908 11 6262
25516 9 30434
32812 6 18484
27794 9 31123
20694 11 28462
28600 9 18605
9549 5 6892
28011 9 4801
29660 0 13349
14879 9 28011
16940 0 15006
25803 9 29041
21803 6 24074
4249 9 12689
6931 11 31017
12289 9 9457
15284 0 2821
13131 9 23463
17556 10 15626
7910 9 28374
8409 9 9717
17053 8 27588
26036 9 31785
4249 9 28011
4859 11 17873
8595 9 30350
16345 11 18443
17820 9 25444
3972 9 12689
8429 3 21443
28011 9 3231
2600 10 6008
323 9 11195
9310 0 8487
